lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 166,1.8762985069052942,1.0565503851276903,0.7409072970183833,0.5357365815963125,0.4645246205190448
lag 167,1.9780717629775808,1.1666402811536918,0.7857929524749016,0.5512453380718582,0.4265861775134628
lag 168,1.7820866701951108,1.1387976447997539,0.7658795380970888,0.5480886425451597,0.42227243580814133
lag 169,1.9479517539418316,1.0792199572911099,0.750871152036933,0.5853168022983598,0.4708207759762598
lag 170,1.8787413489056168,1.1409053425107256,0.7352031080398737,0.5316493016351105,0.4587119018373213
lag 171,1.808029988331423,1.1067952613650582,0.7544209541641967,0.597198337034767,0.4749158620405529
lag 172,1.9640910820279687,1.0547900632691867,0.7104828021448737,0.5963368506883322,0.45514563823695403
lag 173,1.8488845613357057,1.012888432152406,0.7384486518772017,0.6128901852214397,0.49303147490538207
lag 174,1.979344470108874,1.0592894804732018,0.729128095768803,0.5191169813573122,0.4498773774996772
lag 175,2.0125476656755796,1.0986631970440603,0.7112933887411287,0.5499151625522735,0.4914855220247016
lag 176,1.9630523891438088,1.063431349429823,0.7604689181763132,0.5130523182716517,0.4366633225389641
lag 177,1.7331131442243477,1.074582786553261,0.7031243204281172,0.5274515914101225,0.47632290284393153
lag 178,1.9747399286178566,0.9803520704766855,0.711585647034979,0.54333837190356,0.4703824428776013
lag 179,1.9677708939735532,1.138270575034218,0.6912179127970852,0.5762599814456654,0.47947526067290663
lag 180,1.9617665148851502,1.135047254945522,0.7081974248102165,0.588656776000735,0.45308870736894435
lag 181,1.7838074182990744,1.0590530901134023,0.7356677428818241,0.5497433664735124,0.4181342588002793
lag 182,1.9798334105992876,1.0682561945499047,0.7681241404693655,0.5916088385563275,0.4274167029288087
lag 183,1.9902646063833263,1.049916261404934,0.7248831220148239,0.583044387750438,0.4766004875130765
lag 184,1.9029634640663424,1.0390011314715855,0.7407185824058068,0.5526859391457692,0.4437019850852814
lag 185,1.7884878995178215,1.0706954829515554,0.7510864508929583,0.535479017534279,0.4223061048889532
lag 186,1.8331247536637398,0.9953652599186061,0.6957979864962442,0.5416247735038827,0.45541344325034155
lag 187,1.831778724119899,1.0791618505719616,0.7594483431545543,0.6025084926898454,0.46206027821474854
lag 188,1.8405682033759574,0.9661309639439819,0.7513098358313648,0.5622929052869596,0.46662341439817384
lag 189,1.7508837536363895,1.0519249473950985,0.7303897079275297,0.5274177720746125,0.4584355819731616
lag 190,1.7796669686089794,1.037397211114816,0.7596884418352263,0.5221715802818678,0.4317617472866972
lag 191,1.854156209657753,1.0416300539000605,0.7780048132942521,0.5496144266550139,0.44486288579950306
lag 192,1.762821904075363,1.028319513429383,0.7113735093984108,0.5399488388153728,0.4659303582809904
lag 193,1.7626561784200874,1.0456616306300708,0.7701171443137853,0.5647039945336804,0.4806567736709803
lag 194,1.8723290040964216,1.0972511913296576,0.6898126765777718,0.5312413014641731,0.4566090524260832
lag 195,1.957090562781405,0.993167508561269,0.6750800337505996,0.5155784374254962,0.42384670608469177
lag 196,1.8192643893269365,1.0229218466284071,0.741610478159034,0.5237238616373114,0.45429093485106
lag 197,1.866796977271113,1.0858978461717492,0.761184280163517,0.5925041875716697,0.4663419417668369
lag 198,1.7857908464058272,1.0024002216785226,0.6865555894428995,0.5810272408199235,0.44705294995182715
lag 199,1.9188993332163073,1.1066046393296276,0.7953586077894648,0.5644400577965377,0.4133965012658824
lag 200,1.8725659203252722,1.0558424513217952,0.742446352556761,0.5447882078504682,0.42912600851774657
lag 201,1.8259426740576428,1.0071988692628122,0.7441687507999258,0.5602439953674753,0.41961774551365694
lag 202,1.7862335791593857,1.0869557661237634,0.706950854239617,0.5884142955572104,0.46028275331602664
lag 203,1.744916638000382,1.0991923284543628,0.7427323073874541,0.5903294917138492,0.47468159518278924
lag 204,1.7810614089095549,1.0365293005129752,0.7533634876202814,0.5031380580903627,0.4408812845939948
lag 205,1.8337683434241574,1.038504857854187,0.6772224433535441,0.5542562897107495,0.4705872243583402
lag 206,1.7764932200228956,1.0352523068744695,0.7609850143176443,0.5295424733836944,0.4276167267625178
lag 207,1.72521194340619,0.952882138434702,0.7351626621222901,0.6124200372027783,0.4303433686992395
lag 208,1.6561254760713682,1.0227595826179936,0.7530075389098527,0.5962886042602902,0.45068882379837727
lag 209,1.8598815254605634,1.0805390888151838,0.7348631438266557,0.5697652652776322,0.4697712876510518
lag 210,1.6999212636427914,1.0532910678319916,0.7305047587048339,0.49915504659265286,0.45304450825139
lag 211,1.7539227708725582,1.090999067661502,0.7809790560479164,0.5251277848360735,0.4731923864015889
lag 212,1.819440622714503,0.9670593503736675,0.7531307974680016,0.5552826405130116,0.4750896389176758
lag 213,1.7321072085307652,1.0239054489249368,0.7397238985168647,0.5519827895636937,0.43959494448093844
lag 214,1.8368328987071414,1.0515867911668917,0.7395245555050395,0.5923524758855008,0.44413514317618485
lag 215,1.7575503023348693,0.9916779161035572,0.7262055350578692,0.5361276240996148,0.4572051897376125
lag 216,1.8633966209344728,0.9993955336215379,0.7625078524823009,0.5415734882097866,0.441308152261818
lag 217,1.8627040049613852,1.1326571204708684,0.7035787321071729,0.599542301487797,0.45796000179128205
lag 218,1.7041318574686697,0.9905901626393866,0.7047351344961439,0.550674447447014,0.4332528055656692
lag 219,1.90587216948475,0.9767696936177453,0.6652275000588115,0.5225568098944584,0.4148199418173296
lag 220,1.730317884675077,1.102082978592514,0.7280967055329891,0.5580852469629228,0.4500010889607547
lag 221,1.6275764602927243,1.0151785377435723,0.7094697455617989,0.5280697896145755,0.4181533435579318
lag 222,1.7076263314941884,1.0841249410758382,0.6390241753383514,0.577683146919742,0.49324836274739176
lag 223,1.7680632960050533,1.0019587388943167,0.7626580003647941,0.5101142753772044,0.4672504450072048
lag 224,1.7857049239142702,1.04289761052423,0.744468292562021,0.5352625227050984,0.4709445904719405
lag 225,1.6724721867359604,1.051755932919701,0.6898918789349736,0.5347607783701931,0.4378786796225976
lag 226,1.7091912145751338,1.0020764852017152,0.7195477861683145,0.503690123833388,0.48722766215887087
lag 227,1.711986632487717,1.0438200302272735,0.7310722323756282,0.5699376880969419,0.45745135898968703
lag 228,1.7322434756590792,1.0301101413446707,0.7263097452696502,0.4916731716220262,0.4499775334051076
lag 229,1.6897361010412593,0.979398137934403,0.659112577916039,0.5926513285194476,0.4433578587849403
lag 230,1.7064720152732693,1.0578949879642268,0.6668304767499253,0.5214720332134603,0.46492648211104104
lag 231,1.7301300784587992,1.0394157861039186,0.710980711067947,0.5845523552719543,0.4555807329537367
lag 232,1.717945284792451,1.0589801639496155,0.7903961022358794,0.5446738290146375,0.4225766824346238
lag 233,1.610173272787721,1.0778843286284645,0.6922189749416464,0.5546402919206666,0.4401421350765893
lag 234,1.7834070774522848,0.9653649629633299,0.6764531540019257,0.5488200823641819,0.4394388188998354
lag 235,1.7283097456038217,1.040500422427032,0.7109177951818652,0.5560764756462916,0.5088907948614989
lag 236,1.7450347285024683,1.0065740036382427,0.7211681720558069,0.5065196536773436,0.43489094377282517
lag 237,1.7639510729385552,0.9712929429244574,0.7703731621680955,0.5219656747176502,0.46241696895428563
lag 238,1.7669103551760559,1.0285761275563554,0.7306186297356949,0.516291227527051,0.4845771642600859
lag 239,1.7426474680655497,1.0457215664150916,0.7168265253056212,0.5174565457667163,0.4074048911569073
lag 240,1.6859633986083626,1.0051477068598493,0.6954648666686337,0.585534441260153,0.4491211611195297
lag 241,1.6623459026184395,1.045897818424127,0.7461187289633247,0.5405741891561318,0.4495375155839644
lag 242,1.8811310262825922,1.0724905633789932,0.7675282147546709,0.5326104649132328,0.47133599600922066
lag 243,1.819577232253198,0.9746654062359819,0.7303133762304854,0.5179614925085098,0.4981625172606104
lag 244,1.64668512691991,0.9613419117083037,0.6554086195063856,0.5336006506535717,0.439564559256042
lag 245,1.7627014554150042,1.0869794500567742,0.7455295663590985,0.5288938083023055,0.466490361038995
lag 246,1.77960907981505,0.9901708602734279,0.7506087134393767,0.5057793702457204,0.4470502710445629
lag 247,1.7674337382408716,1.0638480789623077,0.7429507628260719,0.530735745305156,0.43687200640560875
lag 248,1.6494969167958466,1.0644949753727844,0.7021845142738043,0.5471501673360182,0.4465882276339504
lag 249,1.6637740983376574,1.1037177520919221,0.7382498485687836,0.5569369961549332,0.44893135897108843
lag 250,1.700609947742635,0.9968247754391023,0.7235294455708845,0.5534826643871354,0.4391211742067378
lag 251,1.6170815924358448,1.008860167429275,0.6992963655878452,0.5666392012812979,0.45398942454162056
lag 252,1.5666964839445086,0.972567580741559,0.6602679924310555,0.5604419097314914,0.4331647821857873
lag 253,1.639259954529791,0.9638715955921164,0.7189420283173197,0.5005973686376726,0.4037400128995803
lag 254,1.6917821377905962,0.9710635498351324,0.7477279529800048,0.5376818500728183,0.4662722740004417
lag 255,1.8313883246243758,0.9753954542503518,0.7221164620415673,0.5558408872378242,0.42485912421386957
lag 256,1.6610549087852586,1.0552873910083087,0.6770126196196451,0.5518995196349833,0.4203118415554525
lag 257,1.6429137105676146,0.9809124317046322,0.6811859830087414,0.5086478766940227,0.4505987742276995
lag 258,1.7227303055812335,1.0603916876785666,0.6986069713023858,0.502217480356401,0.42907020212673763
lag 259,1.6154166665590688,1.0112798002586307,0.72817691694689,0.563850994953782,0.4386023832603878
lag 260,1.5631540924686174,0.9598824860661719,0.7389259321117755,0.5505380645758524,0.42672538551845546
lag 261,1.7573507141192095,1.049816955639199,0.6855381946507277,0.5369459708301734,0.45350189594441714
lag 262,1.7071100141850448,0.9838153611954958,0.6503338507171095,0.5750579705142418,0.4307068798328031
lag 263,1.7091899557493826,1.0514610598332332,0.6509033534873669,0.5133539355627286,0.4304055711006575
lag 264,1.80383746022316,0.9344924862322417,0.7139863256938238,0.5488736129519901,0.46382747455634366
lag 265,1.660674685305233,1.0550644069557875,0.6485708265386846,0.5676521006017679,0.40886374306237877
lag 266,1.6516306843300483,1.0040336994589554,0.6863305709853434,0.5594693388965108,0.44799861747237174
lag 267,1.676946210446418,0.9816134870942101,0.6844463566836853,0.5632741085123317,0.47630837411880217
lag 268,1.7522423872356057,1.0550349829332195,0.7126451214221297,0.5062087693504943,0.42643429167126395
lag 269,1.736247487454831,1.0079302811510744,0.7325999919866204,0.5585822586420206,0.47286524852363593
lag 270,1.6792932613602092,0.990553944232103,0.6992075728393984,0.5497573399005025,0.40380363846742073
lag 271,1.6340298476691988,0.953935489258741,0.6480096371665373,0.5208350474544358,0.4830569651175687
lag 272,1.6225074346683135,1.04477784557722,0.6803484050176658,0.51768947182692,0.43093455393460767
lag 273,1.5395795029505164,0.9544356665174462,0.7251916802061558,0.5795890293080737,0.4612568941261942
lag 274,1.5797966060593354,1.0214348887157325,0.6982313340837871,0.5542608710266023,0.4555289988717735
lag 275,1.6815491999661636,1.027599159658961,0.7073879195856609,0.5880194546761602,0.4615922117708466
