lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 0,1.399454114177764,0.7995805169706068,0.5233291025894321,0.38759129801607256,0.3216402321895499
lag 1,0.8943347191143567,0.45583967870481984,0.33052302341257284,0.2233585400953264,0.19117072103190952
lag 2,1.88641328797417,0.9697137059003381,0.663730968086531,0.5134387393494139,0.39252461433500974
lag 3,2.3351255896511414,1.1699613426592552,0.7539107876019098,0.6109452322718639,0.4019757281366076
lag 4,2.438073944689807,1.2111139113871907,0.7452162064507706,0.5787897208586616,0.49989083936931156
lag 5,2.1310009771294194,1.2600833243256444,0.8009365409130267,0.5812458630149393,0.45229528810598346
lag 6,2.2569504685912927,1.1984837404491693,0.7178533554620746,0.6063487206570326,0.4706059672671638
lag 7,2.4893020641050034,1.1284081806384125,0.7928169320620911,0.5745745426327783,0.465704878804496
lag 8,2.4942299565016017,1.173748100622187,0.821670660541191,0.5498376788472212,0.4697872029925495
lag 9,2.3771718784480225,1.1854946271327804,0.8145922494236205,0.5918553276864593,0.4962389156776047
lag 10,2.3587627489551815,1.1669750746056435,0.7849880729774263,0.5760740121857122,0.46814506631402103
lag 11,2.3600813976776336,1.1136958141200588,0.7805061873556594,0.5702392353218522,0.4596144997753897
lag 12,2.397513036579068,1.2542272291164753,0.8046038538549779,0.599137498063652,0.4624139822403704
lag 13,2.2486253612919174,1.1477740728329195,0.7438969129698978,0.5980521878837383,0.45488853505649735
lag 14,2.1494124689171374,1.1649903012889904,0.771992713282817,0.5572289436132406,0.5113127931216972
lag 15,2.3427381118233326,1.1180935795186955,0.7360673941618052,0.6163715007094974,0.4624229617062639
lag 16,2.210958455474596,1.1346655444591938,0.7478198121077838,0.605888711578659,0.45335744800333816
lag 17,2.528364398531968,1.1252435750692467,0.7707913117442377,0.5827204452679373,0.516969738850213
lag 18,2.1987382306608594,1.1719048687757967,0.8160735565645889,0.5632619818327237,0.47596403695894307
lag 19,2.317601561356242,1.1665288768392392,0.68747719298072,0.6008146517975566,0.5083271790426827
lag 20,2.305795002864435,1.1823659365020667,0.7713278505572848,0.5839784970462888,0.43395631620808606
lag 21,2.2857480281576286,1.1460779841220952,0.7931264580747475,0.5851901347951329,0.41341307580305636
lag 22,2.380991223216909,1.2409334907564487,0.7594000909577301,0.5939896503427591,0.46695373620652303
lag 23,2.261298624976324,1.1790429797549482,0.8227299991962149,0.5753753262668283,0.47961657587769174
lag 24,2.3546691446207837,1.1383000299557307,0.7422054054126924,0.6096162378181157,0.4933658609806071
lag 25,2.1224147860482656,1.1169869015713207,0.7959222805668167,0.5753117694053178,0.4108140050775233
lag 26,2.394031658682462,1.1891781810616007,0.748258413308772,0.535819023745004,0.4734468349169245
lag 27,2.2603417469107256,1.1793546211079178,0.7583174968512081,0.5880980313891523,0.4426193188982838
lag 28,2.136411643607611,1.1068883139034267,0.7098636571716798,0.6319914733313505,0.48058240670067964
lag 29,2.1320298185310325,1.1336686070696296,0.815628740446182,0.6373598387762393,0.5171381707221822
lag 30,2.353101326515532,1.105339176598454,0.7651754639385124,0.5191267202693485,0.4325090201112589
lag 31,2.218643555111972,1.1519321675894065,0.7872388651043559,0.6191378361864243,0.4332790785697965
lag 32,2.4770503581336265,1.1727348760607323,0.7957074109997836,0.562016541902472,0.4878922280955259
