lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 62,0.02013960825299509,0.011198402830300167,0.008012393016941857,0.005521179678712274,0.004505280689200841
lag 63,0.022168353938215493,0.012489311580415795,0.00806639666791807,0.005788882399624394,0.004845474727779186
lag 64,0.022337301721783106,0.01135748240424103,0.007840301078556275,0.00618753015644252,0.005006883702710855
lag 65,0.02106261696988912,0.011415349948975528,0.008357653407696137,0.005454391016276994,0.004789015515839665
lag 66,0.021421068023422498,0.01066372094522419,0.007814423701159024,0.005854060499285769,0.004650991407846799
lag 67,0.022586582998485198,0.011256901877501875,0.007304834463366073,0.006161461578611253,0.004720654976301112
lag 68,0.019707796491594796,0.011432134792333667,0.007364336759216945,0.005969269818791799,0.004816000962902883
lag 69,0.019757298157849497,0.010862578747834093,0.008321533682521734,0.005755046151979327,0.004823766785047541
lag 70,0.021733058803516232,0.012005103848949953,0.006943840358593373,0.006110673859525871,0.004914802525791663
lag 71,0.021113253135542194,0.01122316704371334,0.007773879303784005,0.005513062312273769,0.004505236816406258
lag 72,0.02180487366372249,0.011446643894740652,0.007533575670433102,0.005735573455413833,0.004740909662995446
lag 73,0.021778280917836245,0.012137045341287952,0.008205691260513008,0.005791668570207729,0.004805477949716887
lag 74,0.021293218828719127,0.011216629362181279,0.007631707002576229,0.005956825389132417,0.004632237381161272
lag 75,0.02047843439425259,0.011526124930467728,0.0071479259965080075,0.006330265978775036,0.004664801934565176
lag 76,0.02231819733127089,0.011382875911840902,0.007204549966666889,0.005681470438899191,0.004782687681703259
lag 77,0.0205508598638352,0.011204654992426509,0.0074222321336465434,0.005594096569963573,0.004745116964048176
lag 78,0.019696788955221645,0.011305387373937154,0.007689687429824702,0.005825884049246947,0.004659981390632808
lag 79,0.020598218914982952,0.010889454649116406,0.007662311845037248,0.00535960344638072,0.004568490695954553
lag 80,0.02077585177279743,0.011962192827391633,0.007783000813787375,0.005431050436907486,0.004728621116740653
lag 81,0.021056079909332295,0.011094737277511669,0.007958736563023962,0.005798280452854121,0.0047438943963518014
lag 82,0.02216533369010139,0.011545624635368639,0.00718627094499642,0.006136830059758582,0.004654656805199074
lag 83,0.021455764616675806,0.012463301571270163,0.00837673638112989,0.005847365326201772,0.004615792477851969
lag 84,0.022784439066996724,0.011019082651006226,0.008198326139767488,0.005737226252221691,0.004518508308118746
lag 85,0.021294348581534176,0.012056207308920562,0.007809897082238898,0.0059179359420369355,0.004672378646389414
lag 86,0.020831879483289507,0.010900290784154694,0.007550519724753725,0.005900530064346753,0.004684144921691079
lag 87,0.022449579619434924,0.01053003849527534,0.008050460614935435,0.00564798956739242,0.004787131302542874
lag 88,0.021487521368698494,0.011402422311863721,0.007657818918451652,0.005925680909993922,0.004584187330007009
lag 89,0.022090126446456818,0.010578505343328317,0.007406913886637753,0.005244468571026331,0.004220486055441222
lag 90,0.02074560724462577,0.010437431339310422,0.007856868967402082,0.005626864789988984,0.004594069016987049
lag 91,0.02165123635326192,0.011428141840289393,0.007404285250878936,0.005954188480666002,0.0041858972333643045
lag 92,0.022977000694854456,0.011185894733613776,0.00742139564270054,0.0060322115907587405,0.004740785374584965
lag 93,0.02001357640728503,0.01160283929768595,0.007553123738086035,0.006010850490584879,0.004517174679565748
lag 94,0.021251304768849198,0.010465429420071051,0.006968363203525213,0.005359505746371093,0.004571124660417301
lag 95,0.02123624441856149,0.011192368571222864,0.0076861234340877774,0.005670014895307741,0.004536062658873229
lag 96,0.02249549376850417,0.01076569860183819,0.008229326245813897,0.0055237079524104934,0.004687995686888936
lag 97,0.020116030191086827,0.012069117344128756,0.007758043594066427,0.0056146860630464845,0.0048413700795005106
lag 98,0.019638698420017708,0.011586764149030131,0.007708248721464615,0.0057715225279909195,0.004801237423471427
lag 99,0.02252283478596445,0.01131683196572791,0.007618509968487604,0.005905185759286514,0.005295115919313703
lag 100,0.02008490106229727,0.011655159456961594,0.007084404883160977,0.005488889297849772,0.004405160001686601
lag 101,0.022179093332897585,0.010950024567296664,0.007401861191698094,0.006024118778773092,0.004615439237552679
lag 102,0.021196456029190024,0.011155047108022337,0.0074644966095998595,0.005684430579563941,0.004586777711972392
lag 103,0.021048902457682126,0.01117742654635835,0.007369021075371908,0.005820816241791995,0.00459841913820807
lag 104,0.02089394084295842,0.010092610029849724,0.006922812465954617,0.006154014349346807,0.004655023960321593
lag 105,0.019694048755124722,0.011580891904742636,0.007747477506792245,0.005742681992146395,0.00462569247910972
lag 106,0.020146009029912152,0.011924858755239584,0.007737384721998677,0.00558410761267062,0.00474100444192278
lag 107,0.022155100336606986,0.010839818883646615,0.006856723147090404,0.005509902768286935,0.004723125800852353
lag 108,0.021206266824337957,0.011380322096842973,0.008001119183475656,0.006167727692565569,0.004448027435981434
lag 109,0.020090929067538225,0.011507328830447921,0.00788692814351981,0.005787863135442936,0.004632294671005598
lag 110,0.02147628826158625,0.01110858934060412,0.007531401892539778,0.005877958921433269,0.005008953062410162
lag 111,0.02086205698906521,0.01171683064056462,0.008201535142258857,0.00554104877719895,0.004402324935174503
