,ss 1000,ss 2000,ss 3000,ss 4000,ss 5000,ss 6000,ss 7000,ss 8000,ss 9000,ss 10000,ss 11000,ss 12000,ss 13000,ss 14000,ss 15000,ss 16000,ss 17000,ss 18000,ss 19000,ss 20000,ss 21000,ss 22000,ss 23000,ss 24000,ss 25000,ss 26000,ss 27000,ss 28000,ss 29000,ss 30000,ss 31000,ss 32000,ss 33000,ss 34000,ss 35000,ss 36000,ss 37000,ss 38000,ss 39000,ss 40000,ss 41000,ss 42000,ss 43000,ss 44000,ss 45000,ss 46000,ss 47000,ss 48000,ss 49000,ss 50000,ss 51000,ss 52000,ss 53000,ss 54000,ss 55000,ss 56000,ss 57000,ss 58000,ss 59000,ss 60000,ss 61000,ss 62000,ss 63000,ss 64000,ss 65000,ss 66000,ss 67000,ss 68000,ss 69000,ss 70000,ss 71000,ss 72000,ss 73000,ss 74000,ss 75000,ss 76000,ss 77000,ss 78000,ss 79000,ss 80000,ss 81000,ss 82000,ss 83000,ss 84000,ss 85000,ss 86000,ss 87000,ss 88000,ss 89000,ss 90000,ss 91000,ss 92000,ss 93000,ss 94000,ss 95000,ss 96000,ss 97000,ss 98000,ss 99000,ss 100000
rc 25,15.901863872468669,14.442817314208657,17.213088667217075,17.52970655940059,17.316704669856733,16.55834267227999,19.579968749712577,16.48821668500809,18.71905552803773,18.211797214708714,19.819510119776638,18.42226838111982,19.5294087232152,19.752479203981856,17.917582612588358,18.896773214249194,20.315905499135283,20.82719431053599,20.431894969838407,19.80045011799022,19.662314533399627,19.87387719965025,19.474096796066267,19.906189859536028,18.70026915417788,20.873127495781613,20.04993686196793,20.8762509585115,20.569339378928596,19.86227980729015,19.974552258500985,18.761522753806467,20.54371685287226,19.791489680245732,20.08249892505061,20.45326594154605,20.321183924045062,19.297760828611093,19.587406629528544,19.300132264213197,18.778799037067575,19.11523447903485,20.20226241881647,19.963609982799913,19.41560943927224,19.411917255855307,19.277750369737003,20.3076505558842,21.162796893064364,20.610921541652427,21.370372734582354,20.737466811508103,20.575788620556665,19.104593179436556,19.940233895511867,19.350574398591792,20.518051682915615,20.451124216335746,19.64997180338609,20.254946634608714,19.535404926539186,20.016160549722212,21.037369411121993,19.975102814473445,19.85486125727891,19.16972345119797,20.39781080497284,20.541223016375067,19.76163235548537,20.635579287505667,20.083826139382214,20.032896795983763,20.494221970423656,19.703249558915683,21.389532163580245,19.932006085506377,19.62841898143025,20.426943395203576,20.29062389204234,20.42718392141547,19.59739604854596,19.993466231433864,20.408376902662464,21.901889961189635,20.393897050807286,20.65331683217596,20.077563938095246,20.18549309873018,19.96037069248765,20.005519803787607,19.286331801605836,21.06837204339184,19.55101301268991,21.086824997941136,20.587903817790718,20.250007067471095,20.890686188220485,20.558791396283084,19.4566396844342,19.67764567743054
rc 26,16.465067895877787,13.503578700255485,14.65876394397124,20.237514247272035,16.17279476372894,16.880253645144222,17.045358363789404,16.80067255087289,18.98013615199482,18.21651321039578,19.547293189316573,17.89618606328063,17.55982869642584,18.17900501847878,18.45287682614844,17.97145136595947,19.573012526170288,20.380958843439725,20.016966675273874,19.778662076235346,20.61238516621951,20.091186635497845,19.311457455599534,21.41108724323557,20.919405475396072,19.73149714390661,20.54047308391851,18.496237860062074,19.998126386744048,19.126263272425867,19.615718384962584,19.478504367435445,19.53941339663971,19.510664750575668,19.072258115934822,19.8153903287785,20.667012077968206,21.71636239010042,19.493989741389495,20.647854154357017,19.046562434157345,20.853052939435603,19.422115213274534,21.0560399581747,20.514027745581995,19.044181847870785,18.944510673070464,19.930751955034083,21.71596841443699,19.77145319446237,19.73559018757302,18.90981233574788,20.833563187196116,21.050506592695953,20.20195523691772,20.070412272068996,20.193308569525374,21.724551559197295,19.931124364301983,20.186311396256748,19.71193371548792,19.70430101331035,20.71677096803272,19.78168523513718,20.348790657746083,19.97470710442495,19.73565722502385,19.673898587058275,20.08155135849313,20.0193062875871,20.219361498860863,20.119917800227626,20.373549796149025,20.479673820618483,19.697310827623234,20.268149190912002,19.250119207764584,19.823586874337604,20.493579966269728,19.615930080273507,19.70340158749042,20.58475273247929,21.222274426296348,21.384734610782765,20.41165616173336,19.940905938263228,19.455249579418506,20.717464307434284,19.91373804408641,19.292153803851846,19.614674707135567,20.449931534518456,20.866363111156744,20.02715503574044,19.897214583186514,19.17175226374926,21.344030744414198,21.2860525963188,20.430524663569887,20.161700302542556
rc 27,15.29848458825527,15.388790407508063,17.529911124754392,18.407511066757973,17.24532342293456,16.346180447414405,19.585918734450743,17.340071088895417,18.09762653294451,18.903173989405587,18.23827453182741,18.75831130078233,19.58053019737924,20.016271389557687,19.46631361859401,17.28058416283798,18.893712696427198,17.85858581282063,18.76809084651789,18.524377243745214,19.978469643704237,18.085374181320624,19.57614189514729,20.431227876443796,19.468765220429592,18.95510729581061,19.89116785912802,19.483672427806237,20.78141502067951,20.930309823174483,19.587770299317317,19.522480084483988,19.70005995176845,20.785059962135836,19.812274226493876,19.21323230274115,19.45402108052677,20.29734343920008,18.898232522489323,18.413130633932585,19.286232768813914,20.564758295132243,19.445627124440477,20.980860701590583,20.092838551232255,18.42889683258514,21.020032944363027,21.04198329254664,18.875261164624188,20.207054369053466,19.639520979291685,20.839195479802893,21.115265210208353,19.45946936523701,18.89057406379645,21.441791344174895,20.893868849032284,20.072728734112598,20.43344059196384,20.243060336407865,18.545156782279822,21.55998949701609,20.35504166219099,20.821124398471163,20.655593691387015,19.987923056553928,20.143198746461763,20.155547718315546,21.475424328455954,19.88479158368188,20.615241286940826,20.93293914132485,19.504175211733493,20.796792355585183,20.478660248229808,19.840131903660236,19.489830532218065,20.476585298112614,19.882406591596354,21.03412756245481,19.70842315173232,20.797134232017864,19.741697616807148,20.70687867141985,21.009601939098058,21.650210832519214,20.125544052213993,20.405544944027664,20.918988442574957,21.433757577776667,20.19103198200289,20.583391071961678,20.145523418300364,20.4558919023271,20.1143257334755,20.605543804956238,20.16548511702448,19.75452065138895,20.402869138562554,20.808825709242328
rc 28,15.389235234234189,13.393475359543979,17.111139593746362,17.91221901574557,19.95018946972172,19.91749290233674,18.691971335919998,16.38326804358002,20.93498962960305,18.32338389006486,17.219057686455514,19.17292630750287,17.552219909807306,20.565596063933636,20.184275197161703,18.522347056145335,18.36704950344563,20.09167527097458,19.076850077903696,18.761627696223158,17.691635050594044,19.582037956638967,19.66604099558549,19.36324312485387,19.779160275285435,18.85210209665439,19.912200224213926,19.801704591236156,19.3900190829631,19.90992033521459,19.10988174259214,18.895187965952086,20.415561556541384,21.19914605655799,19.655168777085525,19.292395158227443,19.80698832706598,19.631815151053985,20.05055500596127,21.256439701933488,19.45570465268601,20.7705234784496,19.727220788463598,19.53098176943445,21.256486021482146,19.332523191598103,20.081433513545665,20.506277539781955,20.1149644222144,20.16953032791573,20.74489347523146,19.283923947625695,20.541391778165245,19.63045730402078,20.21184233072845,20.73201287979982,18.96473392965167,19.941587131587642,19.417418002642336,20.241336067130664,20.03614299144056,19.73127012976834,19.859257858548293,19.90338784266812,21.128243266519213,20.518202449512856,20.458230195630478,20.234682255342104,19.118225612336165,19.854170657338084,20.24061876541176,20.439955164490037,20.025252490883698,20.776431715406694,20.086713726911423,19.893451827857163,20.96917083581124,20.173684544458045,20.651312569356115,20.45156743506208,19.05127612416315,20.333885120351052,20.13972910046482,20.401530308817502,20.746970355113913,21.394595576276394,20.877139127473384,20.13379830162432,20.84811730925008,20.017238530282015,19.72062008862118,20.441051600151415,20.1528378974607,21.144469960529303,20.129274808050756,19.622832611667686,22.099703599781325,20.04145555721705,20.280686601234596,20.428264781132015
rc 29,15.070206115541197,15.450256109066748,18.027543212392537,14.641792220699188,15.756460941330513,18.33472745936912,18.799542126357498,18.646479002197054,16.332856451102675,15.47747594173153,19.333789979952723,19.335679378167576,18.823721941865134,19.881951879098924,19.425507427113434,20.57802854843187,20.634211891400657,17.810700790061343,18.40782207002541,17.90718545813641,20.17530803035019,19.399167120729782,19.437986181078465,19.63700319849233,20.320119484895734,18.525813994950138,19.58125421617638,19.89172036915938,17.95861402214672,19.769936432029215,20.217777052350062,19.856446610370345,21.21173270246365,18.672391162583857,20.930708748738425,19.77737774036344,20.579408931637424,20.841510120551224,18.686976366664073,20.115308738484075,20.58347237630828,19.066447901985175,20.017608726516947,20.415899654755112,20.06298080802021,20.045431339016318,20.589503092865424,20.973570479304172,19.978732764706372,19.115982152436228,20.038822012732773,20.682250303626578,20.309636077282356,20.2691080279684,18.64010044313772,19.606549958687623,20.201528602072077,19.91387520244273,19.73430760826084,20.484997976232293,18.957840983677894,20.81804709753181,19.682544272364837,20.615602581128595,20.494107866628887,18.65870162223752,20.87034297387169,19.73374711766757,20.516715633070177,20.21057965147402,19.981484546254524,20.00629772746451,19.950936691035405,20.64984286571966,20.99800986194409,20.3929541961181,19.98472981546464,20.737565281733715,18.92995720336355,20.027577817095594,20.96575421282398,20.254809594488165,20.249266085923217,21.022357414862753,19.812676611449277,19.92401988318063,19.96833366079736,20.396258315529185,20.410936913364,19.889987895860077,19.96113363222722,19.87935212851756,19.861957695465314,20.95628277491575,19.718757593596255,20.843770836136272,20.205980252318437,20.395895002601247,20.842481989964796,19.612795492620652
rc 30,11.202254797884608,15.20059938981948,17.263274572184173,20.274852559935347,19.453673719893743,20.38277149181739,19.47883262970633,18.629107913097748,18.568698174104448,18.857166667739616,18.24255078093297,17.873502131810636,17.6410993369976,21.587532682174544,18.44292491808496,18.032151610681503,18.508500628697913,19.35164869266021,20.41224515681517,17.973368467738307,18.425730052700384,18.042992830194827,21.684814891063194,19.160555198321994,19.868512967579004,18.703836361079613,19.484237044186205,19.610898793769884,19.554034473614976,20.30562602471941,20.723543422922482,19.428244104975626,18.78563704609004,20.34700243899772,18.956251469731914,19.92631716697617,21.2653997826358,20.506693992632766,20.723145705805972,19.33171077572477,19.380052527355726,19.29467917185767,19.444308393448328,20.411670843779692,20.472989621797815,20.241836122434933,20.180412533388115,20.32291487968266,18.832145038415543,19.68725993240246,20.47052054902684,18.208053885956446,20.23980898333127,20.63410493494693,19.00483308028145,19.349720404049542,19.387874684805105,20.021374214368134,19.97554133123075,19.884221696187808,19.747154008619585,20.32599778091838,20.058710404261408,19.517757156362453,20.04281818204351,20.54670977557758,20.09841951811471,20.16261961965019,20.264843969334567,19.41887645165587,20.934863785294585,20.3526722890951,20.071540388240212,19.67432687858092,20.087170001397837,19.83514340127434,19.90368416496161,20.975460887747758,19.956725845251288,20.787826002544936,20.300997873449834,19.243228467378163,20.61042859082467,20.056732918543617,21.22750174962237,20.5228468080275,20.507630039323473,21.015566714108942,20.333117627166054,20.156308125321583,20.68598410799799,19.80837490251904,20.158553348802347,21.417964980618283,19.694467226045376,20.0989139225198,20.715089595253197,20.442665953922333,20.63259538159034,20.891971357161886
rc 31,16.087508967033244,15.105802308037607,14.335599949414547,18.60888225621413,17.33516884205074,17.89644194275988,17.36580087441787,19.065289026610998,15.970622029956642,18.770251408704635,18.005431504382724,19.910640572628534,20.33987157913669,20.03755387647212,18.760894453527868,18.25094229622001,17.290951890508104,21.312997159801768,18.294720264758382,18.254753083700553,19.83044359359198,20.30492532724854,21.73704681081476,20.674206819708328,18.169822690594764,19.460317854619657,20.10197996056038,18.973266866151313,18.785835578777082,20.057736679584114,19.002548374294665,19.401291456486984,19.919195437600766,19.347869514233086,19.1510077425898,18.83066490704564,20.583468874835468,19.749454204351892,19.09787176275555,19.33874114173556,19.153568903502663,20.11339937873378,20.237895076406712,19.843817981294425,20.064188400154364,19.99593349636503,20.482500891927216,20.026786650406116,19.852327120564954,19.830726330216198,19.675752458598154,20.48378760340082,20.49211104806467,20.239314957093715,19.966605265912033,19.39870067131524,19.987524925158944,19.136241697187558,19.352317709826533,20.210022488719112,18.984457929806783,20.672759160319263,19.89739293363672,19.635742436952956,20.360545133927435,20.445227497645106,19.628428273348014,19.305589656779706,20.12769616452306,20.321531076955385,19.89217520514179,20.186812676642333,20.14619376896646,20.582948003823915,20.32552745989596,20.229889025350055,21.124577041250223,21.14598722633886,19.8779112429392,19.42763431463846,20.29152562511083,20.221413248014652,19.772899277417334,19.991348743017937,21.26211397115699,19.590013500409416,20.44512353574101,20.17619279010245,20.177011796371957,21.029684191513482,19.844357365540183,20.16122496601844,19.872000357926296,20.023812690324093,20.012748300223034,19.894506698694098,19.779985072037896,19.64157774504351,20.165201325912005,20.339550145000537
rc 32,26.81277180199568,19.69359382698716,14.87801537110969,19.391722512085792,15.175091323129331,18.17880450302097,16.17403577330565,19.379020750899556,16.329114686549303,18.356611257281177,19.410402717188926,15.34032807388929,17.46450357709724,17.380099115107512,19.312460604848045,18.178570246798923,19.556650187701685,20.32968276390582,20.487325277014214,19.373543072769166,20.83645736755074,18.516307056128166,19.3981424619327,20.19512009016367,20.109322867941955,19.559237353797396,19.131978008165984,18.831019862535197,20.324083874987057,18.697548561116655,19.60888198853815,20.37548662425352,19.138292454177265,19.52065998544029,20.345214448328868,19.352314821479315,18.703383725454056,19.860290870387214,20.55442128605612,19.348824748286827,20.864641334780096,18.70937903081419,19.528932997529804,19.291620317369436,20.235080504188332,20.18569191949907,20.133593508310554,20.19230332547639,20.305772525637188,20.759792206434653,19.89752644039981,20.32413027144012,19.23079936237805,20.467926603016274,21.57239165155152,20.682858582111155,19.808786210131487,20.08204359922269,20.252463628048826,20.35207285009586,19.98964885931236,20.190861076038775,19.935251792431153,19.81121687273868,19.775362491648544,20.466918725811784,20.79409428401126,19.791883985512104,20.66316683282542,20.045415029582802,19.78599685229325,20.526398123556206,20.672707505340558,21.282637939041365,19.85543454256959,19.728106698786565,20.569773650215446,19.89626440843445,19.23173304560296,20.28154835499794,20.01927556344071,20.09412000195407,19.248947918298807,19.83057340675336,20.519784879709007,20.1821698908198,19.85706049536143,19.829556002236373,19.36610762489338,20.10254080072818,20.953111058152007,21.362765955507,21.238647332804028,19.946880994761226,20.85506496935745,19.701369683765545,20.92350961231807,20.75630681747586,19.59213730123454,20.647681169977684
rc 33,17.98655710550518,17.20328840213794,16.71153364748008,16.43702969821658,16.380690251961507,19.37150871540423,20.492353419193474,21.43810417732632,18.325088082064298,20.023572160446637,18.091294361836994,21.252257260854712,19.399696266479637,18.503795492524034,20.26660849412043,18.957415640884804,19.616319145872776,19.039117531687808,19.238825527726913,20.26737837741073,19.90679592520291,19.735294865643404,20.365320469264407,21.444173993863846,19.18868264803457,19.693402467644916,18.856907169049094,19.221100771925276,19.66385704400779,19.399071979553042,18.833663076192657,18.809409792870348,18.874474401911897,21.51319319111142,19.318647930609515,19.333334245994855,18.765253079184824,20.70103788748394,21.111198759014602,19.919189202992758,19.29983612019416,21.345212674968632,20.668739179780633,18.67922419400765,20.269866114714098,19.491705008873847,18.989552017369704,20.64888270706524,19.715077748300676,20.350973386018996,20.298132676238897,20.003064662586837,20.38990293437862,20.20756917742938,20.857621088398115,19.47952373242917,20.09557638119708,19.56189288794456,20.758489301783523,20.60015440981838,20.15549343542904,19.622512227086254,19.64744982681549,19.220313375952536,21.977966133843033,20.495970374256412,20.23083241078173,21.278090048726245,19.690171583417357,20.33409427896563,19.782231576699356,19.697247017848447,20.29759424098171,19.70039316908019,21.317658198692502,20.041597689097184,20.3508126123563,20.739520262256974,19.58445607399031,20.287681871155954,20.16501857366049,20.312489312427466,20.562148326815183,19.888160307795477,20.35231860637782,20.176944636882283,20.870709575727915,19.936140663160224,20.195957995950558,20.874429544621396,19.65201305078876,20.444781884302813,21.626569126160813,19.865929508568676,21.056528549708254,20.247057496257465,20.477658913303372,19.93187143937087,20.07681563667375,20.739842741381423
rc 34,20.16090846466019,16.229997068616672,17.280596416901545,16.120238491170202,16.64006808167055,16.116838972182222,19.093528552615332,19.124915178475593,20.14033730853941,18.440612722337814,19.31772429166799,18.608955374628316,20.540589161530942,19.360621881643965,20.382300737940763,18.438127861146718,19.24503910238891,18.120550149967727,20.703930464087957,18.484985202056293,19.60217592491794,19.434139199279084,19.234274375014472,19.393098796374158,19.608730065483716,20.46190897597855,19.46628650642735,18.598705897728653,18.684904430089308,20.238634603275028,20.249429265268166,19.590891447867804,20.33381360486606,20.063295182947464,18.08959866050721,20.974797132409343,20.93361010764714,20.37814752111609,20.8455879456331,20.235297007872205,19.36281985604097,19.20983096658802,19.09720788457882,20.106684688544952,20.834331519610597,20.04633863351862,19.411949857961243,20.720846242612872,21.58652487922411,19.261863767995262,20.692194877956897,20.303077751842174,19.997390132492995,20.343617736897205,20.77356435006332,20.037042099986024,20.38173184018871,20.332528050438132,20.64028513651506,20.699045256662863,20.76603281137664,19.718995258406046,20.035039774822906,21.228127709670623,19.348786370826954,20.056844034621527,19.92335847550352,19.232080617066845,20.22538848073753,19.719559112304307,20.381486284251793,20.37300017252897,19.933492592563613,20.954075080444863,19.48041475104831,20.086017519973453,21.02881011956354,20.122532056022962,20.361736573236666,20.810028866501842,20.484162500458496,20.061584861798824,20.799305323508193,20.651449232874903,19.29156014873259,21.085965154103793,19.92393157252658,20.32519418241216,20.122411580048897,20.247008091423105,20.74666884373372,20.379947739561093,19.91124480116856,20.84926422941352,20.151591579689878,19.63777222553861,21.687966807100906,20.2948344170755,19.976136885924575,20.315911356880417
rc 35,15.826367389459064,17.719139928340535,17.767894348575325,16.870611250561645,16.959332693638576,16.512060672121507,16.092135569154152,16.494459275930197,18.56178624726669,19.04569914282457,17.409333649578166,19.48232527945441,17.542197223270435,20.29060973281286,19.202872413037543,20.48918266868314,20.087055252081758,20.37958225551086,18.03136104771235,18.557447329643644,18.706125659853093,19.975227977604646,17.94595726280819,20.750877587206762,19.842218455235848,19.794328313660284,18.898403553785833,20.072636156000435,20.218310267555914,19.746458134086584,19.730224465876542,20.014088538874624,19.823241042130853,20.135837906009,20.992226970853196,19.155076889648118,19.03735813419978,19.342971481351032,20.245524339809496,19.407233090990065,20.09516948847374,19.072730940417273,20.172614253496036,20.734023865847906,20.66224201287723,21.682545576515203,20.22364345151414,20.247673269974563,20.264938056726734,19.66468092785001,20.4942945849709,19.481466431283597,19.223934435598007,20.611876675768993,19.611256889341504,20.99227468086595,20.949675849285377,19.97920040378806,19.686205629701373,20.01201222311955,19.800702278574384,20.021618575766862,18.66760640145981,20.538103038641403,20.516560492811184,20.3584155252319,20.51453358855935,20.360795670784164,20.217554410675334,20.332469275823705,20.124648599645806,20.944280281578372,20.92914069301047,20.002635200410516,19.503061928410496,20.05220019267386,20.48341764809349,20.353426157903016,19.83300234319099,19.563947674845082,19.38625950982402,21.106239214621564,21.13990998537538,20.220483897705677,19.927018345009863,20.330399148567864,20.079033818217024,20.06251671637504,20.34871489002982,20.926320496475793,19.608866322202452,19.775495982406362,19.84132292551079,20.019836921766107,19.744723281320454,19.14801851964467,19.806057956106997,20.362299085236508,20.7659866339896,20.247633603143985
rc 36,17.436054098787782,15.685402249687762,18.752773180050823,22.71137132777069,19.753690900226594,17.434897395187114,19.318919684187716,20.926868613490434,19.004344895696413,20.85989515059232,18.63633750096565,18.935307339258564,20.35375005941618,20.513361167308773,18.129335747753576,19.211923632990427,19.934880523167937,20.92533994719238,18.707309463762655,20.40994230037683,19.061633571270512,18.08351087296025,20.035568777749774,19.301591439391938,20.128294909567263,18.898460886128177,18.100885384459694,19.35978620923708,19.24008538020531,20.317817899547165,18.675315042864966,19.562863692463527,20.736502808574542,19.797314464137077,20.172005937651832,20.54844435761143,19.88563110300366,21.08822520683184,20.81436860844262,18.540257493645118,20.063700744917163,20.38810350782286,19.009229684379672,20.379994892031252,19.936599183824697,20.198126701471693,19.935854875655334,20.373454125596236,21.36259970885084,18.907748244621295,19.329867855481066,20.5676760028675,19.923404283937504,20.185443389349356,19.985764774704666,19.890333938727473,20.04134793952883,19.91101568704855,20.468890959614523,19.558312799332544,19.82265165080462,20.047868353318552,20.075613015193742,21.080530672203032,19.275172191307753,20.289815426685408,20.122469885135622,19.999974587693945,18.987574567442312,19.610433495723438,20.54471829928901,19.569092076283592,19.083962204333794,20.39387058417861,20.376337210348257,20.17086593663843,21.29692469271807,19.854990830664992,20.290102570769257,20.915725699658513,19.97142694452425,20.478778718671407,20.185780691982625,19.343563511555804,19.929895544954956,20.164657337880172,19.635258256642462,21.042809557546214,19.911142853282954,19.45320845140815,20.556398479047623,19.454162062683828,20.159833502210155,20.853776489263733,20.992885557203238,19.485755419425416,20.223565607232185,19.41711812814581,19.934320537605327,20.889275152000323
rc 37,10.262146066621955,26.43575548629496,15.713814812557683,16.92040937738267,19.094775481566423,16.1935821345977,19.547748163916328,16.478113084210705,15.82888411873261,17.742373949556924,17.468735945453457,18.956732325030035,19.055362985858903,17.490124418451334,18.53182827066724,20.00826686448902,20.81560098354458,17.93445460304838,18.146002057492865,19.481800492994754,20.481673588738673,18.092385509071388,20.065210735167557,19.370587085722967,19.165895386888245,19.945482574415976,19.98036475230928,19.84246295613682,19.433398076054676,19.42592644591442,19.42168459423558,20.690329976373018,19.42386965155579,19.18233073310894,19.934861840768928,19.741966983175764,21.571259730286922,20.58105717494863,19.77436547707096,19.367322655802678,19.437354999253447,19.580298365380425,20.564039735412933,20.13618971768229,20.158699013947817,21.04708260295967,19.771181155826227,21.779525861471498,20.276027824326466,21.263510988496765,20.552918777052557,20.37969343043619,19.400711603734464,18.951708935939102,21.489308725078136,20.248818696962328,18.739202299833124,19.698778048123252,19.623553421937252,20.303337272058904,21.4016181028617,20.76313322192496,20.026772745107106,20.008038865800913,20.19995552738451,20.77234510553319,19.9522545824883,20.951296392242888,20.59426640393281,19.796117670740784,20.069933414411366,20.332784316576312,19.59398414524939,19.59071773113352,19.592168090623602,20.529769000784107,20.143285471401537,20.874404750482867,19.507371426930142,19.957751551104934,21.805241895067287,19.496013288876863,20.144847600533836,19.667518127206534,20.0183219383125,20.99903018683356,21.197491282144156,21.204829116231902,19.422761683481685,19.800810401653862,19.233483621143467,21.017482830826935,19.491058103645223,20.27446534738839,20.03831327181666,20.089420543847037,20.06122480678769,20.13731616879674,20.85824150800102,20.050409668893995
rc 38,10.733215878237651,13.720505372308125,13.959025251137787,16.292345717895195,19.31825965220117,19.23166466055241,16.46446057955611,18.92447539446082,17.534308977642922,20.584972690133217,17.669550552002985,18.39223781358959,17.935073255176086,18.734242083042446,19.853755978826488,17.898315712761537,20.122106019185335,19.816648573961576,20.14367088348672,19.993737978728635,18.873987320057495,19.17174622975021,19.099678901339978,19.831678228019413,21.154729043068425,19.501050133884053,20.103535530479,22.301243327289527,18.971930468432124,19.056096172160412,19.63596623311447,18.983198032255054,19.590854385357627,19.50080961462361,19.14154015124391,19.86061760694448,19.392632054165325,19.335797342187888,19.134872501336574,19.580843347456714,18.55559381603779,19.52053294117929,20.00937618213871,19.41779306136037,20.527196547560745,20.811956415235276,18.92153678207126,20.566148263438503,20.261438605431984,19.637396702259668,19.872315269238353,19.164939936905462,21.70667125957496,20.355803933567774,21.775307230298754,18.988494472262573,20.88011976315766,21.626244000043496,19.98067463521337,20.03403050350302,19.362579814406498,19.971204256633413,20.72536350010882,19.11836670523781,19.748265038459802,19.877131646874144,21.771132205218795,19.711112952692744,21.25597379056994,20.64920845119386,20.859059201281372,19.840503944160094,21.282500606720532,19.750848589620155,20.411604198732675,20.592174333122124,21.21321562524262,20.331275335892467,19.897892270141917,19.539841046215088,21.114841126504686,20.469405355334015,20.785970928767448,20.060019083646836,19.92116522597863,21.156992866837534,20.25748102955682,19.690114494029615,20.291258801746114,20.88608047874866,19.74023904215703,20.293801882313034,20.203338941536153,20.43685466823728,20.284402602006978,19.375070906073418,21.538867356177352,20.107290639248443,20.624130993897566,19.507230106990946
rc 39,17.2848661945074,19.80393020849251,14.210879011339753,16.94731311386766,16.364633127277937,19.48519738359316,17.899128510231062,17.620412738261116,18.397749052640812,18.897482283746555,20.55526689466984,18.14106794566443,18.40569450083608,19.561375505672952,17.892565225818853,18.61081937640208,19.453989944514095,17.994254948861467,20.262802682123173,20.15439845907282,19.215001367538132,19.59722756332291,19.775149081484166,19.996431420964807,20.265244644019354,21.57284769210796,20.89705108199399,19.250833940125602,20.10223599782264,20.093724257078403,19.205508706034475,19.370072677134857,19.96332002841961,19.565834256633657,20.56871406531483,18.765739111329232,19.325475709434905,19.814707992640773,19.98666917414826,19.901676993510847,19.315692112906483,19.681040661209924,18.838652270147847,19.375091903331167,19.801298515060797,18.840336141782075,20.466893053249066,20.670390181979634,20.4508899758409,21.043394281276157,20.825436829562225,19.208995357261635,20.49796778573529,20.99488313497925,20.280330615266976,20.454416751362636,19.95202146065523,20.302236389930364,18.789533402632692,20.318955991256974,21.864074419049196,19.52121310643342,19.53164546195117,20.03007099487936,20.358544987733385,19.963152773593166,20.767963149229452,19.536607503296104,19.886561761614512,20.427660104775036,20.098296548032387,19.621437199982257,20.035680195623165,20.386169908246192,20.274027341995897,21.025286920546286,20.80924730886461,21.09475481748914,20.766752769859295,19.954190379413838,20.112371359672796,20.329055318768983,19.418906682137454,19.85441354285733,20.53501281846315,20.952335767244485,20.05518228253115,20.03610925136025,20.550125783024985,20.970358585407105,20.653044039516708,19.62234861889509,19.79627977492492,19.86908926842322,20.463664344068505,20.645818189960043,20.249310899085824,20.62366737656066,19.948154563544513,21.16384614442038
rc 40,15.327495511380201,14.12010380865271,15.570210682809634,17.71742630211145,16.862242823124,19.428793786872287,16.623259968315583,17.290105175304497,18.926501563543077,17.98147402427508,18.973178434904263,18.321552602949797,17.992195226812292,18.070469356264407,19.655258177434646,18.536600854049215,19.000486648366998,18.27460448121398,19.612500522431613,20.696072571259553,18.228986578400438,19.213530209199323,20.37583484726995,19.77472214506791,19.709143445916524,20.421519172165617,19.35406491141306,21.59909089843688,19.952734334038645,19.61548958457685,19.421393746333106,21.1501351549022,19.782906279681704,19.199446977890343,19.194824741654045,19.424752990033298,19.320410828323134,19.843603764919195,19.29933606277868,20.604063931426467,21.033146786837268,20.829300068656345,18.470913947235967,20.617343399718763,20.41931849919236,20.00868368197559,19.50821803646781,20.148187871327515,20.105367971421153,19.143910820937155,19.011556761868132,19.020242460804084,19.65117332441827,19.785900010657404,20.37965855644529,20.37407315286527,21.51099132915398,19.85760593991221,20.69218058677813,19.89523978882848,20.207132382436438,21.29165650337741,20.262283698467385,20.4850293970209,19.938927117849204,19.129938646695443,21.023367366388463,19.25636982367401,19.7300279581711,21.192252691311996,19.867023714335495,20.126110281221518,19.812115208388747,19.745752611517343,20.117926131894976,21.026675352920485,20.88145112178599,18.929663645754214,20.590147539331646,19.431637718944152,20.127071798599545,20.31257073057109,21.38472760275906,20.291146094788402,19.90218694175686,20.198840057871696,20.23366236531216,19.766029561346315,20.63587084763775,20.45642420169126,20.861093853122433,20.03404653008583,20.94298250448008,20.267218723241342,20.040291301891937,20.19280980934381,21.03097875930642,20.22405811817608,19.81968388297362,19.886990693759643
