,ss 1000,ss 2000,ss 3000,ss 4000,ss 5000,ss 6000,ss 7000,ss 8000,ss 9000,ss 10000,ss 11000,ss 12000,ss 13000,ss 14000,ss 15000,ss 16000,ss 17000,ss 18000,ss 19000,ss 20000,ss 21000,ss 22000,ss 23000,ss 24000,ss 25000,ss 26000,ss 27000,ss 28000,ss 29000,ss 30000,ss 31000,ss 32000,ss 33000,ss 34000,ss 35000,ss 36000,ss 37000,ss 38000,ss 39000,ss 40000,ss 41000,ss 42000,ss 43000,ss 44000,ss 45000,ss 46000,ss 47000,ss 48000,ss 49000,ss 50000,ss 51000,ss 52000,ss 53000,ss 54000,ss 55000,ss 56000,ss 57000,ss 58000,ss 59000,ss 60000,ss 61000,ss 62000,ss 63000,ss 64000,ss 65000,ss 66000,ss 67000,ss 68000,ss 69000,ss 70000,ss 71000,ss 72000,ss 73000,ss 74000,ss 75000,ss 76000,ss 77000,ss 78000,ss 79000,ss 80000,ss 81000,ss 82000,ss 83000,ss 84000,ss 85000,ss 86000,ss 87000,ss 88000,ss 89000,ss 90000,ss 91000,ss 92000,ss 93000,ss 94000,ss 95000,ss 96000,ss 97000,ss 98000,ss 99000,ss 100000
rc 25,15.106185297333074,15.043160546879612,17.962495659859965,14.650501860991696,17.95894003798596,18.755116345905698,17.426593186615268,17.86131303738884,18.544623323738048,18.832398487207445,18.55145069058854,18.792204271507263,19.576288215462398,18.256123888835532,18.88056751148823,19.877179483133503,20.092057923780217,20.231949623234122,19.84111547147799,18.428318859375338,20.253184353040133,20.04834878310473,19.631904333781968,20.310348031855433,20.32394798236276,19.09447240862977,19.47877710509145,20.624901170587787,21.369589098446006,19.66487882237585,20.93262967799161,19.114911474144602,19.036915420928175,20.70351948797772,20.054691750923908,18.475287937811398,20.8243798249934,20.531657784710973,20.51734294512443,20.136309848841705,20.06856690857351,20.06854901456907,20.356834198096127,20.184506737219436,20.568748492291625,20.08940413291177,19.9945353564901,20.312860326601253,19.513914199539553,20.099080833482876,20.312676841908996,18.65562874602216,20.71612970082285,20.290847544221478,20.225020391002683,20.337919991106762,20.146797696135973,19.661690505985412,19.87149679736065,20.576191491642987,19.583758378284045,20.232319695128187,20.2141619025585,19.94685391414966,21.230319636930684,20.276033221291318,20.496558369639292,20.58630615685297,20.83868774378495,20.268203766958397,20.423654463828683,20.625828630642907,19.305350788424132,19.87429979722169,20.912622767417467,19.422743859182624,21.03908524906441,20.172397308519862,19.875608992069754,19.915185931164494,19.567951116604267,20.967628836497926,20.320871047615885,19.668070223616642,21.08164120708926,20.65840342186714,19.91689070258377,21.47662170948576,20.903782137171582,19.774733506549445,19.709363064196005,19.622919360417526,20.707760186640584,20.207011146815077,20.475986294617353,20.97868238408561,19.804881701930107,19.415889403892923,20.373646555131618,20.771838401331276
rc 26,15.065178292225301,15.292157554532743,18.90695135130646,17.10062960215098,16.430933226277876,16.832205941130812,19.230921381843885,18.703387426237608,19.997325791551148,18.835911807211257,18.59939461833745,18.406140797452455,19.1891606799269,18.537705129834418,18.694223455320103,18.300908941132562,20.09185694021642,17.558868866008424,17.453424204194445,19.850358054360292,20.43038486259311,18.45012293276503,20.831398014332773,20.2887154120818,20.00590511254884,20.486466397435574,18.44971837985892,20.527397562922747,20.593461423756352,21.524000068668997,20.83485098818411,19.7109799952883,19.6246159270993,19.3822560638413,20.05083892836364,19.751772195259743,20.679830701066805,19.52207075255353,18.99783438587079,19.770548216464785,18.925371138752805,19.818912722204068,20.132572553586158,20.06686405478783,19.59185669591818,19.77842163862565,20.70844343494484,20.535130117069667,20.74590351849811,20.329312956341198,20.853126298607812,20.746285883508502,20.072511849609906,19.207212278101025,20.22791572801908,19.13283772478275,20.72912705733006,18.443809523844266,20.42264516173882,20.363970686123693,20.757982100882344,19.51312592164217,19.542343988462747,20.268435159111856,19.886609339876347,20.04223543955443,19.69392909773273,20.459192974409923,19.872239496650067,20.489735863186425,19.924748579369933,20.932769835332593,20.000398720212488,20.590191433218987,21.17974623758147,19.981980938872532,20.13536223022917,19.636453757227677,19.926831426110148,19.648327748127997,20.341490601538638,19.8560508460117,19.863782845252295,20.23018044591241,20.694778764846987,20.612463756341153,19.775464669698284,20.314032041432377,21.23766016435437,21.124534804683787,20.884365943876457,20.88140720820707,20.782190063139733,19.990777760414325,21.024730602683068,20.95301170369089,19.84909552754892,20.582913487926255,20.2811072987245,20.452766366193405
rc 27,11.3634535429687,15.617523932222634,17.67119889462474,17.852898499681075,17.430882351776376,17.241080748531704,17.489324849022896,18.88350027453214,17.711051706607435,18.41100317960578,18.556050655653042,18.401010822422233,19.44583742507995,18.752521080402726,18.13162938674675,18.767444580563186,18.148129230869213,18.389610615985465,19.450078666785544,19.708945843955476,21.112429082971946,17.920043000121638,17.328702434954266,19.279277717975955,18.919130147629954,21.48610364585255,19.88299721742736,19.50121720703751,19.538629392605973,19.809035816672925,21.84454233616018,19.408523018914686,18.973761403422465,19.36301964676425,20.189605172825946,18.51904406026145,19.141427333841065,19.917998159290857,18.490331782081082,18.71873892494885,19.154356180453284,20.328835457128477,19.76299544628145,20.323537882237442,18.42544484552283,19.467074740569636,18.79422423364338,20.15931826172601,20.476754086309935,20.327690655384917,21.303383604602203,20.5451263645902,18.623676315226113,20.171380487335895,20.277419810300174,20.49900595301976,20.208309507824556,19.6938274150828,20.43307049269366,18.54124510689985,20.991814021188834,19.623719865662625,20.081325734546297,20.18361992315109,19.910807903627283,21.26335585117551,20.289575401434192,20.3713188037815,20.419636811393364,19.86701058539064,20.376667397119515,20.29734363471757,19.486314351102727,19.672282605726817,20.05296272869687,20.461695456914228,20.49185473337861,20.146657999346633,19.97931845856068,20.216133329599984,19.815666765420982,19.8822130683821,19.895318944681936,20.08467982585742,21.09889227918849,19.381768940926484,20.444864063312536,20.259867872896184,20.510450279204505,19.90573252552498,20.13989621116275,20.65528371824128,20.510415012320248,19.545881636548252,20.47422446956797,19.719178067913905,20.15354002129893,20.18524023832454,21.19893290407102,20.02172981036763
rc 28,8.982186149092444,14.666416869598894,14.696787760390308,17.065758778413766,16.300535413227735,20.84271863900945,18.944119280906477,16.531253049398867,16.974358687531197,18.41905593698144,18.186539694842185,20.29561267729256,18.034984128024618,20.373704124098943,18.37423041377343,18.75485513541448,19.72539459434051,17.90585777880511,18.780876159972088,18.41912765154086,19.7123072014524,20.390644020631548,20.454518430219085,19.77592631734155,18.744861554878412,20.98768701605402,19.36229052960261,19.66546774629114,19.86442966002318,19.610750052563816,19.342200266089613,18.864778304240573,19.604994012736825,19.39429768403673,18.924410449634603,19.473297168996243,20.173430948695795,20.780898678255042,19.043251659229973,20.06702224545247,19.099961308830984,20.10134043022299,20.09054812507829,19.11019934321905,20.701253267520915,21.048082382858244,19.89294841607226,19.946895936493238,19.848898827194716,19.71833979364755,20.23439864504828,20.345951521110052,20.475950358997384,20.053552037923495,19.774982585407425,21.976115817611703,20.354575021372753,19.189985959325252,19.842309193331584,20.871560163975374,19.503750616027304,20.631956273918746,19.637144771728675,19.851878221415326,19.716108623943647,19.438413463608605,19.584209602855644,19.65818211732707,20.218993932662567,19.70832302509748,19.807519026443522,19.700723425761687,21.356674285682942,21.403233571778678,19.76162161576076,20.30864998465943,21.562922881228342,20.085367163878104,19.550726881806007,20.77693528066025,19.027839550349917,19.882987107361206,19.671469917589324,21.334184331525982,20.95494362042119,20.13322203160406,20.452986248961686,19.656828028134505,20.15964750817055,20.531335495619654,19.804967954474716,21.077383463020503,20.45082471378322,19.759017337349324,19.964320834287186,19.92584069864079,19.681563692704202,20.816487289455853,20.633741163319446,19.70884610820146
rc 29,9.63988295280978,19.322388031985255,17.03269455923637,17.716272478812584,18.117236351186637,20.953460297702676,16.861165042033775,19.456121404476363,18.35491448242193,21.047753447738938,17.81678125558596,17.695091110755616,19.707318898712295,18.609404473581172,19.20997908110958,17.729740951870102,18.775006849111826,18.494725180755086,18.24717905862089,20.230765640537214,19.761102021320454,18.39761855665466,18.53066806656876,19.233809771154856,19.68943668656061,19.474022159409884,19.32021997590512,18.300562721578768,19.012034985623607,20.232049190299087,18.04460464021667,19.141179696193817,19.825507954734192,20.074400181622043,19.55921809782163,20.095690687726183,20.05591376976415,19.360678439447007,18.818802212468817,20.15678851582365,20.805820760134388,20.557834928589184,20.46393602989023,19.394666307688393,20.07404243868091,20.686499328411582,20.639712146006026,20.171626462406678,20.03414492569054,18.967440280700952,18.99093824276085,22.30178585010348,20.217165179640517,18.979179443721822,20.101351958597252,19.97646375604506,19.9918694418989,20.238305234485058,19.903184968883878,20.20484796648268,20.802556030286002,19.76862522622144,19.87245499630028,18.773990150353,20.153616821651763,20.030228828708065,20.579948256094212,20.269463720865723,20.683281807764835,19.980792735317145,20.253930541418644,20.093731427853545,19.693328098206067,19.833291058034845,20.192542063218557,20.71947665323603,20.95961277095161,20.83454557193081,19.56089395926399,20.528195076639935,19.686129833298125,21.28286716222966,19.807816177036926,20.453126576097667,19.505705942568866,20.657117904943856,20.998486733759616,19.565046482859533,19.972708558793524,20.242662630338522,19.834211638234077,19.99059544128577,19.668777044970113,19.632737297596456,20.091718053035375,20.94981276656332,20.500113065304177,19.497990556484545,20.0080607656882,20.75166721917196
rc 30,10.711161196612757,14.69244028078389,15.110539454521295,17.996227159696424,17.993521716088487,17.550198355980854,22.43985784218334,15.994055811803818,17.718411759197895,18.934934256998297,19.111944790711895,21.104816337301184,19.04679559094445,17.502801308632662,20.49086931411976,17.601314131521228,19.70935296499912,19.773642616276945,20.40921726497792,17.330415217437693,20.504753741656074,17.22488154577615,19.334212200716948,19.92279703358024,19.82428483859566,19.610337628849155,18.899159382789662,19.779785236251048,19.574582718273064,21.30219963150681,19.172263019946197,20.32267071125293,19.636152712018816,20.374941620399124,19.95599876468961,18.933192265714197,20.93102107562515,19.622614348565254,19.219181679518066,19.512686517675412,19.12095634496057,20.539115420585517,19.23546075052265,19.180434649925825,19.203997847797424,20.627821466898165,20.032753956376094,20.631530274850473,20.7717896201603,18.95337794973315,20.121127065367975,20.515382963732375,20.6424918655246,20.158239369284708,19.982743931986068,20.05906423963317,20.660160919246778,19.65649729248168,19.979045985747373,19.77937937313144,19.4718123706043,20.2561118908818,20.214204772761626,20.77698911693082,20.255910828744984,19.928726532306392,18.50141298435397,20.34581840158328,21.256559593839462,19.784314619219845,20.626098557620107,20.454162175640295,20.136832197742578,20.426437676910062,20.22384253212889,20.558654838599363,20.32225618181525,19.39551139759377,20.56729633561173,18.744981499992267,20.04583098361197,20.903523027781485,21.377620931947977,19.49276020296459,19.417298745614985,20.535668707088284,21.377102955788793,20.433509075928388,19.99000330007528,21.20054827506662,19.657885937802266,19.621109153307962,20.291329191522916,20.834621744739863,19.639171575390627,20.751687741101883,19.96175815761341,19.774385599866477,20.98967293446234,20.511899207838404
rc 31,11.504264411368382,17.77227199949138,15.405970109869106,17.470485831373576,16.4896631444232,21.854174186560975,20.016579487517877,23.473646568469967,16.77224702013151,19.184392236718967,17.915672054229713,18.633163635858068,18.587050000832914,20.249616359739747,19.718796333239112,20.02669292388759,18.248230500927008,20.160778769676025,18.86782225338099,17.997192639753308,19.331854101010062,18.313243157163818,19.603280194606633,19.22787795932766,18.18314330812581,20.92614193319383,19.27289059121657,20.14705750047134,21.318572207385735,19.742034556968353,19.024574574719516,18.069980484808248,19.29965510663014,19.202217523914047,21.62838286607305,20.986156456451063,20.20637101955188,20.576864946506717,19.3672264060607,19.785243709518543,18.516491445370917,19.794453294501547,21.63841076260651,20.47795772966075,18.130939718198647,18.98515191079969,20.93990909673123,20.53932833622488,19.025255889496144,20.2449834084932,19.965237891657026,20.086858308185374,19.76177476070505,19.753974787095437,20.097317694420802,20.9763774060176,20.167831113275486,19.31759331649487,19.365884012063333,19.604401935377528,19.997265723807235,18.812532590065697,20.569514413855288,20.792338686935246,19.732989075341667,19.707133769574835,20.181384096222967,19.507795881071765,19.912977657919182,20.023066269331963,20.080008390539145,20.38386992492577,20.408899497143796,20.847167953898378,20.2912859863383,19.69652638093715,21.22819177029279,20.309391568701383,20.001259938343303,19.188224320361474,20.145506999126226,20.59926261881541,20.49246640531505,20.02790281196751,19.486324457794474,20.360984246605227,20.72521347902565,20.03784029599027,19.610074279738953,21.140842962503708,20.281006408200305,20.78990909511259,19.680524059308034,19.775413323548506,20.657867434784823,20.195725057166303,19.941502204199274,19.268582403533863,20.560492971933755,20.281721126326566
rc 32,11.723009053085638,14.886967084229816,18.0596094629306,16.125458142144964,17.93443124725732,18.67706248773006,16.42714452759965,16.557371447610286,19.166592889665125,18.48294661337684,21.098913465967378,17.50172587704315,21.776245971737904,20.064616561063012,18.255275327989168,19.52206672565436,19.413859016878515,20.064401275559835,18.278785852990314,18.64964561979179,18.221158954949143,19.5906898017354,19.151636715286124,19.93435222293328,19.494571764315044,19.9118863630401,21.18628970460532,20.296898581753418,20.271151766496086,20.490063178144144,19.850835893883225,19.82411875073683,19.25239129292219,19.538665593050208,20.626013923509863,19.907881590173066,19.378031297987285,21.049615492191062,19.80669102477107,21.670683272872203,20.33060891525527,19.29128881003627,20.85477986710083,19.6936260793483,19.212134362578777,19.222483175511893,20.07672617790145,20.521166450237615,20.55393283463082,19.02754339572926,19.09206711176416,19.845838409280905,20.207719928204142,20.54180228458818,20.313235666485014,19.291873437338918,20.00121607708418,20.282212581138833,19.049839405951776,20.333055985445068,21.310991440834137,20.71921822666654,19.714144771373817,20.257134089940035,20.91399900014012,20.26323143327541,20.302500755200587,19.989708208967244,20.21220376584391,19.536970863231385,19.60411707787118,21.535494356446705,20.232805616221217,20.719496585516723,20.394780829155028,19.924332860396163,21.01851670134986,21.053331533534802,20.229929711600303,19.606097011985497,20.535733329494168,19.682210715034945,19.87425747007948,19.575178482760524,20.245379214510212,19.936939912905654,20.358956357336584,20.776427431473643,19.690262140002016,19.887258734170718,20.044440235936904,19.924096463422522,20.57478387454158,19.566928144576817,19.687232900037976,19.83437799347521,19.657940865402757,20.89872252140782,19.953629724270133,20.269569091730357
rc 33,16.066139024239394,14.444683040115615,14.153325723360869,17.529382476303365,20.841663150064555,17.148766325116995,16.989111087143545,19.339889887032978,19.201266290011716,19.34278698660831,20.082899888335458,19.166901816816544,17.418970281955147,19.784858281702995,19.504951662102982,17.293103042987028,19.62443505037069,19.531053465413105,18.304942155034187,18.296062247726702,20.63984383700078,19.927123044262903,19.44670577840404,19.67966713103898,19.460736615303293,19.72222278393909,19.332034255056833,20.319698420810308,19.81737343854484,20.63267567881395,20.575726275886407,20.065358190408027,19.23204196329789,20.274756386246487,18.82024182448203,19.62434894367167,19.88017658349419,20.29265491122143,20.297482573410715,19.486631276008985,19.346677638589277,20.258071248923464,20.283436536702478,19.47930971760895,19.12854035596421,19.028171942165063,20.276713361210824,19.101380169738984,20.077505939498867,20.08002245464741,20.728060913479794,19.443839189256185,20.08340470545271,20.172657352859385,20.24588861051059,20.88928250342079,20.590891650965805,20.405163079131654,20.558955269616682,20.362548390053433,20.196176429475006,19.81429268060972,19.795328867694135,19.789279558338603,19.97823929196552,20.29538180184135,20.488586641743527,20.874965399029016,19.696647768766493,20.886167121205705,19.873277161773334,19.28221730231199,20.906158765799756,20.36057748539423,20.33418145996073,20.277396438259654,19.70657975017091,21.113544825444635,20.778200571467412,20.24729048088745,20.237760923682544,20.30667640441733,19.932975888918957,20.6479170102667,20.351050285955374,21.28316559477113,20.153299670259003,20.87308631563126,19.736157607143404,20.687701675791924,20.30180444120489,20.77731076411748,20.206895211698853,20.84071021409744,19.90847429661017,19.843951281484223,20.960837586886157,20.677048888798314,21.24580830336444,19.885403220193318
rc 34,15.305215517274998,15.034707684201821,18.290845070035886,16.91913394350658,17.359408494949886,19.94197377430298,15.596532857024627,21.55493956527199,16.96551360640852,18.79427539949551,17.669689714989538,19.863853189626056,18.942242993836803,20.759202966743196,18.540543543988385,20.06566055102656,18.059824343085854,18.617134735693334,18.84741447326716,20.20584560389704,19.772087976073333,19.60366605155526,18.088727918141903,19.255511265417613,21.73608900858461,18.180993094530788,18.257638210447986,18.770215922616206,20.410767119128778,19.292533100069853,19.815646003606396,20.518993366834195,20.089682932537748,21.400386716868343,20.820061125146285,20.422335242209513,19.21630669151538,20.414392429049713,18.840651731789105,19.738895122360983,18.806588566291605,20.485971900998866,19.924311165624058,20.617673338269366,19.559741577516398,18.517091653711432,19.72132196800379,20.3168455353402,18.897402274483284,20.518995214710266,19.602282669627797,20.909769569290248,20.477534659446846,19.290231800754416,19.990142010535955,20.06554617767463,19.93732498390394,20.131533935132836,20.257072657993948,20.290654717428836,20.655496319134777,20.860428242874274,20.029823977387878,19.7613995996046,20.067646973173293,21.2401373193663,20.100021745404838,20.472034832078997,20.049599202905192,20.25351817320587,20.108002617207347,20.144420774123414,20.62635311989028,20.289540321391755,20.66630969341357,20.286345504627047,19.655992615693382,19.951590850572014,20.185235297305184,20.165785115970767,21.21682754190003,20.238200356471285,20.21616997891267,19.881283058364723,20.067187677913516,20.115292101560854,21.064544492184787,20.855490876354704,20.83506141950145,20.707075463406934,19.115332469473753,19.89761822708653,21.317127891726486,20.580159400236145,20.05303096923141,20.808633284488337,20.945740282703035,20.03587332840331,21.155370048982597,21.26611683444195
rc 35,15.05966042813979,15.433105309078877,14.586634869200822,17.598563443114056,17.37452105978153,19.392629537587,18.829531471094995,18.087959083848055,16.51024641510821,18.893299713767163,19.118642884604732,20.49158891719901,17.653937388720305,19.51800456528193,19.267835472002098,20.734536321887635,20.26198117508116,19.236417274676484,19.42704714706281,20.774918397018624,18.027666048721613,19.80030389762307,17.82609047271371,17.70874071488273,20.029762811987425,18.936847762573006,19.97479845534319,19.65703333973119,21.36044469729139,19.039413796079867,19.813514923139124,19.83393304137569,18.60226031400011,19.434822855916835,19.010594997292717,18.845934471987594,18.95984630866963,19.315470611173833,20.474907115386067,19.236068636056824,19.632772873739146,18.95155468988119,20.142166368831077,20.458367733948215,19.710257067519017,20.51709910080224,19.824143526190426,19.301939287917193,20.563247235332927,19.019305120501837,20.419369746374226,20.46304564576371,20.30726183660591,19.06598910009405,20.89651601683,19.76603811309763,20.15150881521746,20.08537566481686,19.938718944340955,20.19024176916782,20.895318401781562,20.24540627489083,19.525148635151506,20.810556061725165,20.33487324877802,20.158484566146026,20.359555745360122,19.880609908277343,20.28250490981644,20.1982268712597,20.709141638575694,19.505084554348386,20.669969706478,18.94536812322002,20.654506494742666,19.936983082691476,19.79135990318313,20.139698393492115,20.46622498010587,20.15302088756307,19.664526423051115,20.440810446355563,20.610295404892693,20.694679007797575,21.157684094153762,19.40284581690815,21.250174402756027,20.112065286297675,19.927206947057247,20.917171771510258,20.305501704723405,20.430106096774516,20.46636094744283,19.501365484961433,20.067583655169326,19.776811986654003,21.6876743795884,20.504786377202947,20.908072419279193,20.189731967600054
rc 36,14.980227261899618,19.169699102670428,17.76808456203112,16.800062924953828,20.35314476531529,16.23284305071524,17.733806506038924,18.874666232073796,19.066951169561612,21.307855471830678,18.290502728581743,17.535120446381452,20.766300049607192,16.956079157313095,18.02851410289148,18.41647548022401,20.399615920115547,19.9017420844279,20.126513459261325,19.249845824039593,20.081525265682306,20.399014448136196,20.01731555122921,19.58523999129917,19.793713018423258,19.718354438974274,19.092895383395703,19.413787276155766,19.756768754795413,18.340057663331898,20.029202387061247,21.813220650382316,19.924671252053383,18.85882868818016,19.02289500263885,19.722705380471613,19.414548951640874,20.79676080763369,19.346307507134952,20.654361351783624,19.414319282883724,19.481745035683197,20.78098308749049,20.146672262801857,19.54794629394707,20.53751596044238,21.01218802624683,20.590138404610144,20.02941339126111,20.24668296087367,19.32015944078399,19.298985754115726,20.43796742630214,20.535541458920555,20.996469841786208,19.584737465852065,21.026617742900253,19.688298178722636,19.445274428294837,20.783111860002688,20.407481901473208,19.994482564715042,20.255541559025687,20.01515153197796,19.649014118236664,19.638939049726414,19.94814884630242,19.629511805004697,19.638824618782085,20.570439207379593,20.065201036655747,19.730848921021355,20.503344550993372,20.3795945058217,21.01980412463055,21.456930908280945,20.16920391752864,19.965322047776727,20.198633524700377,20.87230486736234,20.134471162211042,20.532652432782083,19.95140251281655,20.197731963083346,20.955616153446503,19.828973717931756,20.409921425401794,20.215080678568132,19.978286845271793,19.828088461289394,20.12492164805074,19.884416439706353,21.18965220039287,20.09837624242246,20.522817163622197,20.69225820644631,20.832386457047942,21.15239442099663,19.839322859686757,20.673831685641836
rc 37,9.552585954815486,15.764939441478118,14.39840624337564,17.63433903071573,19.8889174176892,18.07999773024988,18.611446850905626,19.057441628877957,18.410219523641562,19.481420802384758,18.443800529585356,17.955416692127585,18.215021994241837,20.018292758956473,18.207350358218797,18.31253132650507,18.124593751671203,18.044286306454534,17.713083854926165,19.801397197074042,19.82793869208006,18.632917298780615,20.013967215745357,20.920658134770324,20.049599280187905,20.06252199129856,20.116234747623345,18.822177662632885,18.88795058469071,19.49575248864399,18.843266508037054,18.42170205441723,18.625555108118455,20.999011062864035,19.97960838999921,20.241437240001574,20.80314272592474,19.479902394946112,19.397976721336935,19.25135074362841,20.52812096287875,20.534957034217097,19.085336805183324,20.845448153637278,20.984732406891975,20.31494956244146,20.015755080909994,19.782322940975874,19.54685101653994,20.360085447466496,19.465841416713907,20.41682145423089,20.432968003739198,20.180824550144216,20.357433908651235,19.662565364916446,20.164633876997584,20.649122772599977,20.224871389189,21.272233915221168,21.010532261105933,19.982146801807872,19.381629075849172,19.57447649579039,20.657480797603903,18.76132907169906,20.08774912684173,20.430202115968925,21.11054155874015,19.57579899240842,20.417120676099096,20.52674826019448,19.69385732482025,20.184853681259103,19.56664098652082,19.835474572400983,20.40807965516273,19.672480396386778,20.05450193725627,19.86992856264836,20.4956717918329,20.82660539224619,20.518833317289953,19.250223758124203,20.056553250010957,20.219111408629445,20.356309579051143,20.040986299247106,20.730589849509457,19.932160229241237,19.66575242249489,20.815304948609718,20.701981364818412,20.117341816141927,20.052680041640674,21.193396242560244,20.90026352129856,20.578802751669144,19.874238529991146,20.04870062785667
rc 38,18.137849849398673,13.832146776791422,13.646868149486561,17.954316695191757,17.745376457521274,19.35396454947573,16.796776524240567,18.493914312685344,16.66168236441191,19.273088467545264,18.133923673292852,19.12037179097029,18.405585242628657,18.415688759125764,18.992356358436137,18.62418010357419,18.94225103690798,18.704420593709727,18.170635525030818,20.723792400367326,20.585104494695564,19.171302644584674,20.315039937611182,19.96367201692684,19.679372459508755,21.398522998932858,20.423197221551835,20.98738579806784,20.258162689616853,19.960380883809766,19.35802171623126,20.178265743384564,21.49626202362343,19.198670958502515,19.05590126386731,19.365625944531462,20.494014619560232,20.135423401984617,19.935385486700113,20.61398591701231,19.766875433190314,19.552052184304145,21.497947258297383,19.142928476662384,22.541304317704324,20.64742268920218,19.4514582343519,20.76963449192331,19.860247699451566,19.363913453384004,20.42258027726237,20.790078195697948,20.200665376377103,20.70949319973614,20.581643000841254,19.28107898102153,18.7050895415569,21.02781142418626,19.7292414437943,20.4085569797544,21.44139235754743,20.003861399155507,20.643765674130172,20.266971471901023,19.721176899914372,19.86252281129911,19.868844735840437,20.809647474074968,20.515520642585912,20.148399906071564,20.472844833940258,21.070190511004018,19.752764397993325,19.64351380338115,20.342512231780567,19.313341957768504,19.952697791097574,19.912936921282277,20.502670353757566,20.137978103604098,20.659776164957044,19.974679857826,20.37020385649792,20.2871339043292,20.257475349334918,19.92549068793084,20.341147348121517,20.207020919532685,19.004105640957423,19.961588026323852,19.789146163262693,19.816935591068233,21.0871125763279,19.88332727453859,20.05330136106501,20.049301055877905,20.67182314256444,19.78836336211474,19.93612394033511,19.74923301597519
rc 39,12.055032653105215,18.4600113560926,21.799006421429436,17.166764731504507,17.22678043927098,19.219027395331604,19.974335813146883,18.963760007262483,18.968637165612606,18.499554487435027,18.38553806355133,18.7761161829199,20.078579444838592,19.532917077960462,17.636479961300786,20.853585683232712,20.178911107543474,18.326802490312335,20.283640044065322,20.133341475934074,19.971711548509308,23.010383782696504,19.105330251295566,20.579718406360893,19.054552380651106,19.19675523901869,21.370841783375944,19.438830196107222,20.759306087883946,19.520774130950578,19.701454458038835,21.266772403642488,18.14890675929163,19.707113645744023,19.140439700006315,19.169490080788588,18.853598685684286,20.863860758786767,20.2455528904569,19.87736912490326,19.593572756344127,19.098170797921462,19.48010560124232,19.511170118000855,20.242426005422388,20.61970998506835,19.436977475561235,21.11926779630026,19.51146185798629,19.91017702007556,20.0919086886632,20.18983169495197,20.27426633621038,20.02530445718767,19.726996298432216,20.29064411923631,19.79863765243327,19.891839075023785,19.776322349972823,19.600159786286156,20.632474397603175,21.67484956131294,19.689782911248155,19.75203516437348,20.4189601399289,19.940562166398117,19.106716332784345,20.325530289758937,20.21247769694773,20.78083806456286,20.367734854729097,19.94148428130093,20.045019426342083,20.328600113770634,20.278077008289138,20.1834389990714,20.041284761095618,20.69073770007046,20.011130803485127,20.56855007012756,20.639960826181678,20.86653077059434,20.113650510441285,20.348794484107323,19.870651115795145,19.959646803723583,20.426312733094857,19.679194188957535,20.168149166442983,21.206440822046087,20.76128521117191,20.46894128136003,20.743229410349308,19.609620735761325,21.41892413007983,20.599680568391975,19.980042629893916,20.417729029223313,19.793944489863282,20.271313408507414
rc 40,16.39828668684703,13.837777456993699,18.205748141433094,17.337166152273547,21.331082896298042,16.81969005201644,16.446929983742212,21.726680298522115,19.177083832366968,18.871389693587094,18.65397164724295,18.016924843359316,20.23291720313189,19.720496910618323,20.831368599926172,19.381884417418576,17.866244210324943,20.4134546489877,19.923735749137318,19.814819461474336,17.90985453891409,17.72363261350205,20.14517541643727,20.502950713197734,21.52230778505793,20.051595368137068,19.43978187897266,19.616280880980366,19.889350970639754,19.433113679156246,21.290263532988295,20.430902523648157,19.380631924172974,20.497738355383085,20.832316703916028,19.48361663098056,18.557130046148313,19.92367638248106,18.98060956738129,20.628120668497395,19.70076256520681,18.871207094568433,19.04119061938665,19.517989755364894,20.111698422417223,20.529391898118035,20.364140416835244,20.874532168632456,20.07406975971479,18.88757702334861,19.572029569563632,19.672585481794773,19.976121183284068,19.565696761166922,19.664837647964404,20.840368980420806,20.694666916299276,19.315970489788775,18.851560927977076,19.766636732327544,20.51417983728374,18.66348262219567,19.21432714486689,20.769856063504236,19.717485449100703,20.161556297513474,19.308989252234838,20.186296847049622,20.889287812907703,19.521125750015354,20.268299328632295,21.671187261574378,19.47159546669428,19.955687847404512,20.202008405850272,19.92516076786795,19.891473308559725,20.37620160975008,20.512741173883956,20.47127251057591,19.662412996586628,20.073539632511515,20.797349805095802,19.958504679451675,20.15372787376738,19.908105550070264,20.61496120741586,19.95014896256454,20.12532211972417,20.623633930932943,20.745134815898137,20.541497316709542,19.385427603640945,20.305179370183353,19.71442520360478,19.908968407385647,20.502007341092728,20.873035412556586,21.08801581719146,20.270638712358092
