,ss 1000,ss 2000,ss 3000,ss 4000,ss 5000,ss 6000,ss 7000,ss 8000,ss 9000,ss 10000,ss 11000,ss 12000,ss 13000,ss 14000,ss 15000,ss 16000,ss 17000,ss 18000,ss 19000,ss 20000,ss 21000,ss 22000,ss 23000,ss 24000,ss 25000,ss 26000,ss 27000,ss 28000,ss 29000,ss 30000,ss 31000,ss 32000,ss 33000,ss 34000,ss 35000,ss 36000,ss 37000,ss 38000,ss 39000,ss 40000,ss 41000,ss 42000,ss 43000,ss 44000,ss 45000,ss 46000,ss 47000,ss 48000,ss 49000,ss 50000,ss 51000,ss 52000,ss 53000,ss 54000,ss 55000,ss 56000,ss 57000,ss 58000,ss 59000,ss 60000,ss 61000,ss 62000,ss 63000,ss 64000,ss 65000,ss 66000,ss 67000,ss 68000,ss 69000,ss 70000,ss 71000,ss 72000,ss 73000,ss 74000,ss 75000,ss 76000,ss 77000,ss 78000,ss 79000,ss 80000,ss 81000,ss 82000,ss 83000,ss 84000,ss 85000,ss 86000,ss 87000,ss 88000,ss 89000,ss 90000,ss 91000,ss 92000,ss 93000,ss 94000,ss 95000,ss 96000,ss 97000,ss 98000,ss 99000,ss 100000
rc 25,15.302376517572753,15.135509710181882,18.31285597159733,18.225009934866247,18.80318353309855,18.22838383172116,20.55420285735149,18.0307605583839,18.573440700080244,19.41227908960389,18.233536686693956,17.497172633109567,20.15531434697585,20.344418187828296,18.96288023168833,19.613612792654298,20.900931305583125,21.735608406309858,20.227723826604468,20.235371304812826,19.085612276162003,20.245594058057566,19.3717583569366,19.68399377066475,19.11386489190219,20.722025721555195,20.75627928627848,21.104058173393486,20.38195912445465,19.84854662757966,19.93071627194471,18.86074135931383,20.60687381584244,19.98013828006323,21.436790629089337,20.364443064376122,21.027444762033504,19.309983839217036,19.842456952998404,19.256368586573593,18.545219723235338,18.879968143692903,20.188794116450403,21.780777822634494,19.817310418039437,19.918512631986857,18.295062561235333,21.1619950521123,22.294554525644646,20.753928865412966,21.906269332804207,20.678306417532728,20.6551840118966,18.94287291248759,20.14418876329347,19.842674273998526,20.433724019001755,20.766612215365495,19.141447771570807,20.24711451772545,20.287098846995704,21.503274727362204,21.161790465492537,20.38979010747843,19.024186088338585,19.564719592901103,20.43256501652955,20.937550414271637,20.211478851009524,20.083875473969254,20.09254043937952,20.37069696591522,19.77270716150099,19.685499748383744,21.206283172132103,20.17669444144326,20.45481083427533,20.321047357322858,20.764494052260808,20.029494139656894,20.124639363896883,20.01026223049069,20.807473734415204,22.21655867381522,20.270464129702358,20.21257925761017,20.41167601254677,21.12522530292356,20.62981648003029,19.955860373832028,19.691608322288314,20.993400098273714,20.116264708095024,20.374706529002655,20.833591641582313,19.865581346402553,19.817524715772272,20.613795890205193,19.369359734057337,20.129102831721344
rc 26,19.77046974944595,16.13626984303086,16.118678925530062,21.155980351162082,17.03863994962957,18.91650126817207,18.745182327471127,18.01943128751177,19.059694905056286,17.964214856520975,20.898160568828658,17.52917443327916,15.825831954050756,19.500341825138886,19.498904233776486,18.839798958394862,19.46690747423068,20.077409846694334,20.882410727716696,20.052735356932374,20.798142908289314,20.963072998969558,19.142080359383467,21.205562998616237,21.319314879018364,20.756529106516982,20.585838080422967,18.77664692206511,21.71918935159271,18.95348587571314,19.42275203538018,20.136722216152783,20.517448143584684,20.18093686537279,19.059090359330536,20.105447907176433,20.624515442753353,22.27617838291296,20.277206414390424,20.7585057793853,19.028566102203378,20.6605889543115,19.79919707849136,20.942399271513896,20.09897916120588,20.775720163905493,18.60209113151323,20.895460936763435,21.077707691707367,20.340512439342994,19.161899671333448,19.94039528887845,21.35351031410259,21.289319111482072,20.55209958792744,20.020630581100438,20.631476458095342,21.84743464378139,20.249634844276475,20.84060081386904,20.305858599189257,20.20085615383846,20.673323731142116,19.346780333000467,21.030031176809945,19.691578417254146,20.157872218206013,19.64255040487713,19.84539393134992,19.468679380721202,20.24999388006239,19.75832506441215,19.710434691322856,20.78000444338353,20.570167817844574,20.00801339824179,19.8125317062703,20.598175609078588,21.00624175210936,20.10772812605695,20.04862004451351,21.190675448809536,21.82806528099535,22.043660253833625,19.983536957140107,20.28252357862864,18.322468858092524,20.15135738653633,19.64915308027881,19.17054859959918,19.74988243846909,20.81235451533092,20.360713299986486,20.97256889776932,19.87319866094541,19.35916332736937,21.757736001792654,21.199624609454034,20.44545825238813,20.22226386854299
rc 27,18.829978316884382,17.701015268717654,19.31390452698308,20.476635794247244,20.422425609036562,18.53102750123936,20.348468885813354,17.600996509754932,18.62292648692393,19.110461352454646,19.406064129030504,19.165245136252434,21.047381037831943,20.92293045288616,20.395938404353206,19.11043321432319,20.059521199971183,18.510315654300182,18.585250886814173,18.72155100845962,19.266173532188812,18.94443170877432,19.51126391416156,19.56499448913284,19.27337897092437,18.748822347885756,20.305909903854108,19.604966031218535,20.94796328055552,20.8620329337701,19.96605780010256,19.455565857188017,19.803306825625093,20.626312979525945,20.94025900096744,19.352484824230746,19.868109434663435,20.46792024715108,19.128092346046227,18.013842919171882,19.739023489776244,21.20565014628078,19.992121214554647,20.286258313320864,20.526780872135994,19.507761179835516,20.98821954520873,21.10492418408027,18.98081018055543,20.54300775254511,20.354638045442936,20.85553116105089,20.572730019760062,19.233593650558205,19.682781180882035,21.502418022063978,21.64137664006797,19.82179548423162,20.87593499082416,20.63849609489434,18.102767791169804,21.658129188955055,21.064911762105815,19.947179675056862,20.572210448481453,19.74513594134498,20.470104916045727,20.89759473447942,21.12141396147808,20.384562380169356,21.248344269758825,20.745525709778807,19.750238451647313,20.44581729997769,20.626657108180407,20.069492382840636,19.633915299584682,21.23271554683078,20.544361493128225,20.913067818074467,19.94060856478982,21.022321738226104,19.223313192587838,20.11486884743035,21.321156195248985,21.686569876544063,19.522597966561573,20.61115682244902,20.87308800435587,21.41364611701393,19.17365687014817,20.46254503583682,19.829915167906222,20.54136035823732,19.607710312354357,20.069310182862825,20.143469200671344,19.72886358286939,20.69395207522659,20.50876485645595
rc 28,16.342334979709225,14.160943149742025,17.609846942765127,18.575467306953055,18.998941780599857,20.816426359442122,19.843565675987062,17.358336709405616,21.054943851734286,17.67398788995838,17.101572357560176,19.32741239341168,17.88335533263816,21.11752494217006,20.149186290375873,19.283929454772643,19.633987811794828,20.173561106914438,19.288005447611084,19.475248942744773,18.963269811779625,20.398604364188365,20.736117141312757,19.331223709416303,19.491271545928225,18.320882246882885,19.376374253162922,19.554747241060003,19.564929501730617,21.012820076428284,19.526783478145667,19.0207403348458,19.58361162946656,20.67360711948151,19.753377182761003,20.252446992427114,20.22751371181875,19.769615970803436,20.863732211731435,21.129262201427817,19.4435977100026,21.306280693198232,18.499335769578217,20.077990672664445,20.603611116293823,19.17792757667023,19.61966956673844,20.206412953805593,21.08708387030783,20.472316961024713,19.101789501489623,19.71786036063192,20.384604048531003,19.451987027158154,19.98011669302059,20.18956359325915,18.9905978508757,19.253566311291813,20.27851839596001,20.84933466990178,18.990818728575306,20.000506613824008,19.858664900107417,19.488642786227516,21.684442160559463,20.39359793042741,20.34480589347061,19.903315161101055,19.99108016533403,20.218135291491105,21.023362627038587,19.879739760417007,20.095313990326765,20.985354745031742,21.03760916097552,20.259779022460805,20.66303519439226,20.576733619844177,20.83016349696334,20.49883313979073,19.213108825610085,20.15270339222569,20.07540995707727,20.302198010209302,20.20079323832888,20.324991732071595,21.624988263215066,19.8414897358374,20.314535292190033,20.43902750211506,19.449045358045144,21.56542141370264,21.04644057814927,21.049484245064765,19.996208833056688,19.342691455540063,22.461657693860328,20.435222531382614,20.404437057603282,20.459260308996065
rc 29,16.69072965063916,17.770576949928778,21.465707455553183,17.995259798896438,16.22913312464956,19.619442940831057,19.31091422550993,17.733385339682343,16.418583425671297,17.497585212226063,20.020484112814227,21.146205457501477,19.710544026455437,20.23637756607012,21.42313342585243,19.918899404811476,21.582546809689084,18.140548451054112,19.10532845890016,17.557374957920025,21.156652819153404,19.65179986943916,19.323929577674246,19.440566241766625,19.271589428748133,18.510926135807367,20.04963630897541,19.840970133246696,19.235355819296906,20.308775275912634,20.23099833399739,19.595447139006836,21.011975000824382,18.648258709143825,21.904193253553082,20.321212281094386,20.218674215556906,20.520145629829564,19.535324867135053,19.81407251539887,20.084943240599472,19.22717682250854,19.92841080705556,20.311302464394856,20.62172130109533,21.13811770501743,20.760510092413437,22.255777181474812,20.09738563689827,19.7119610255528,20.068866094657167,20.749650731113793,20.2326816841558,20.975642239668275,18.881208933960032,18.58164590268276,20.005484171987096,19.891210387668302,19.164137374783344,21.267708731106957,19.23322875619671,22.006414200415353,19.17153145884263,20.722911744521042,19.814544758812414,18.490098063845775,21.905938079137968,19.4580996024216,19.975122709018777,20.89805851788287,20.215447242303927,20.10076223802895,19.756587673967594,20.998312436983344,21.432169940720602,20.882042181761577,20.676369602363074,21.283399186483138,19.155900665776244,19.872664535086912,20.925869906919367,20.130730628974884,19.9760449344793,20.965891649217845,20.773958155458516,20.097036628668338,20.12635814514382,20.021774298784358,20.204168376614046,20.437214058406354,21.085315483540626,19.170850641623755,20.435719969471734,21.276005860456795,19.002515711404204,20.508639483748006,20.528945733485834,20.07107852029291,20.891091518125368,19.972848868008032
rc 30,13.202351982563323,18.12960855741099,18.15880335177919,20.898843884422565,20.67427125109941,21.573077037537367,19.745097834022932,18.526189883248616,18.652280465527607,18.634933589196216,20.448575544011092,17.18477119054312,17.568814433267903,20.368242792559656,19.190345616934703,19.331804698056487,19.7827371813787,19.7303626260287,21.346197417920724,17.401630564403995,18.866520561233077,18.899271153946636,22.627448485695272,19.56976458145772,20.137197069199935,19.36804874453636,19.68869320752078,20.27764567336921,19.643418291178307,19.71261968725681,20.566302306864714,19.515853397538258,19.36577686802831,20.081109566295545,19.961695444470866,19.871860489179586,21.25294489912131,20.630272319108254,21.46261789773594,20.0177864319653,19.14027745659875,19.40218645161355,20.266019889436954,19.798064630572476,21.13925940180722,20.114662068323817,19.18856589455558,21.02099493028777,19.048178513369617,19.58940173200067,19.878241827649777,18.30887154241834,19.83589590600676,22.12977313637256,18.210347179407645,19.507250473729005,19.570616837991672,20.419784403452436,19.627250756961068,20.021570464949363,19.87889651337869,19.429586028524817,20.364102444181498,19.854819153859452,20.602141800893985,20.160179434898186,19.825810327894835,20.11099487945966,20.79384404884224,19.128023838691092,21.38618536203455,21.016671123492983,20.218670533182333,20.287510087346732,19.943955341508598,20.285930599230003,20.77210540848339,20.586464845752143,20.17452111706233,20.88614963454066,20.912247374335323,20.019705360843446,20.14489385121559,21.454765397322603,21.373984602931742,20.685255191991043,20.326592682940575,20.602686245353794,20.500350439140465,20.59264407345126,21.475092018755575,20.604234005066587,21.405404326791817,21.249248823982953,20.266861735466883,19.88065677817057,20.391043171897874,20.757713991285122,20.697542946720443,21.055772312435042
rc 31,16.611097053241284,18.11231757704859,16.9628942394155,20.119028683509796,18.485374150080844,18.323895620742174,17.454825270447383,18.40072091572912,16.500712056834182,19.559921821955857,18.680979233318777,19.329343528519242,20.99674598244365,19.287208959146664,19.102316162569775,17.95634025000711,17.36254331371301,21.232241369380574,18.991833065945766,18.838167401552504,20.03433390155607,21.09793490707012,22.832623446245808,21.04560191729331,18.473067869207803,20.3480062273613,21.56733720512859,19.304473517028338,18.44502865018646,20.148157188538327,17.54302561948981,20.307518336996328,19.703316495979415,19.065898978228613,19.56415025066716,18.359236310968992,20.00612544474547,20.336116690789076,19.463721118041327,19.0340350457532,19.49803123965171,20.00202337368538,19.358183171803688,19.714509902210136,19.852798234470175,18.656115348299483,21.940253136909448,19.273850879466977,20.35820132067313,19.897367056268884,19.572455425099463,20.351014393813543,20.96163727753078,19.85569519803947,20.64016323160338,19.03845905625871,20.105788369856203,19.30401241582934,19.028215838799966,19.804204558769996,19.634015483848767,21.230224508433718,19.158807700092495,19.652358738476572,20.56239942999228,20.649856739215938,20.87443344555317,19.80783094404257,20.245243495548294,19.852702273963576,19.455153980323676,19.331830726722018,20.386211778288814,20.853060859137283,21.002195017774795,20.33794267717312,21.501567170734553,20.560241302059296,19.625785165053898,19.807532705021817,19.814334684732348,20.28136984306871,19.752726218803364,20.29343790924362,20.78458171645277,19.16860427925171,20.779107858471182,20.772980255673644,20.212209772480154,20.813713100274455,20.30234627069034,19.571597491158343,19.74797381960512,20.296439960821694,19.829518627412384,19.965675584785018,20.810744594718653,20.35344565825328,19.936171017452043,21.318106322311273
rc 32,25.30179197583094,19.540879834938664,17.338783182642995,20.10373100035665,16.722033116909568,18.61041648050173,18.102403868187135,19.46531404443771,17.111328614580312,17.565421021430183,20.302755791260363,15.738431847379568,17.883975920686545,17.7535500978702,19.958725091609573,19.240793668113174,19.256048794602417,20.3061613551038,20.340172089685304,19.030276640186415,20.830031706898065,19.50130818216426,18.237621765159385,19.915958609280597,20.463474542812953,19.890187982878857,19.03511258060304,19.396734779620623,20.480260948369885,18.35173935529795,20.678497536479142,21.439935743448512,20.038541700253678,20.383960411700127,20.966273423889927,19.08398619677636,19.846866995873626,18.94157911641987,20.06938709806193,19.062829872323846,21.65567404472306,17.912983769443425,19.025336357383537,20.15710300781168,20.943105398649298,20.753272914417938,20.830580460907033,19.828792101685234,20.679114305905376,20.756535954583665,20.285132303712086,20.163662631592235,19.06062445290214,20.90404635771628,21.65223022977571,22.276612186751354,19.921255715897512,19.714762658769185,20.023771340879353,20.660222678451085,19.755732222985433,20.146559684421728,19.791930549310187,20.329403483306272,18.955672328282645,21.16701946598767,22.056038568213022,20.336598427168393,20.896531952591474,19.91004902268431,20.780427011175174,20.935668316949137,20.53600400400928,20.750840356265787,19.878859316318614,20.163495650723036,20.8731163441003,20.071560292914853,18.828285221563977,20.198343865789898,19.75892052117731,19.865733644291318,19.538599242563592,19.75053186521149,20.966842624635586,20.74267213870083,19.936847035191086,19.875062810110386,19.27417090780084,20.21901350288691,20.426139617744457,21.71160643904569,21.56157464856406,19.56208279998303,20.65437390573615,19.934223890672783,20.87037128504413,20.87247303589985,19.84935123804103,20.72637815539958
rc 33,21.340493018438792,19.324226226326044,17.69222889047933,17.88384778958575,17.23127683784925,20.780547808748377,21.579109859232318,20.045732762789957,17.570294824280502,20.317322672014026,18.483094173175232,21.559170540545956,18.994197251615073,18.569147897207817,20.962353375907536,21.109119501408724,19.358451347359694,19.36906607588843,19.589158914413858,20.319093041188495,19.373805967027575,18.826994799591148,20.340077879108517,20.939108954567033,19.61958565878683,20.00691111097187,19.56278928559,19.599829612672792,20.747965272876435,20.07617795696124,19.551626494562218,18.61926282837506,18.488282026838743,22.37431854923745,19.913742988531624,19.370938303978267,18.4955494360917,21.554799355245606,22.041054748254187,19.227278370144944,20.555696662102406,20.561483588934653,19.83762053550112,18.966445341164302,20.42341957478645,19.561525252786623,19.147970831501645,20.660723596360288,18.960400799840126,20.504442891553254,20.617089345968488,19.750229370893738,20.034587206751723,19.667915435711958,21.742866527005354,20.127175511404996,20.21749786723373,19.708931414126322,20.927574985925474,20.85412497724968,20.69714969195281,20.633734720613447,19.458771245631194,19.166056045981744,22.19844628024234,20.599750852060424,20.821559966373023,21.48743037751876,20.119961456033298,20.604496410097155,19.217958966024447,20.146479590427642,19.738528657572903,19.79287588057383,21.907437319453237,20.534837598482056,20.74045338099757,21.476693411004618,19.821065639897594,20.668720450736036,20.435559691854333,20.548220887286316,19.76345203750354,20.055149411571797,20.69307692251316,19.58126185937675,21.267132384400117,19.468383604495706,20.094037984582247,20.16076250757672,19.607635897580078,20.51339079513292,21.316463626535334,19.54692086642024,20.82896043150823,20.631219489916766,20.411114840026947,19.77016880646167,19.563706824443194,20.35945107114304
rc 34,19.92028731693337,19.743612945849005,17.805591857538033,18.23078975790414,17.956315742242673,16.062294944266522,20.1962069097888,20.709225130324395,20.84809692586865,20.164617753623244,20.720237366850327,19.028835853567006,20.55467861317156,20.810032289687335,21.016209632410597,19.657495007317177,19.679176055437907,19.74499830729922,20.886659998144452,18.480534721582192,20.007673366642457,18.36322242207234,19.12288281368016,19.01778010908351,19.970373344178046,20.914640248223762,18.519187236958626,18.07007716387449,19.466514034858886,20.222905651340998,19.99010939223461,20.247324100910923,19.888901345640875,20.16179553496346,18.484053735724775,20.854512108288596,20.094170542177586,20.973481164917427,20.865876409586235,21.193306112933247,18.492859502109887,19.812035747922376,19.594254040930497,19.882542797444835,21.036463478836357,19.78509831470833,20.158988160247894,20.490970752788982,21.66769150521788,20.348115319835603,20.748290739754378,20.26376319438216,20.692291526592292,20.946435897359155,20.96716113312909,20.907362210607136,20.937485962173934,20.24373985992345,20.653900806144623,21.1638092333074,20.686461419606132,19.78211200680211,20.27646611792654,21.687108547432814,19.709906218081116,20.016475131170598,20.73937963183383,19.404936173218214,20.89613777987406,19.506894611979927,20.25471053271481,20.58326882208162,19.886451085104287,20.563233342103096,20.14022179376651,21.300135157713115,21.120734271362757,19.673765658348213,21.1171285282247,21.399786416067688,20.791271347160496,19.681888147862633,20.58446182945198,20.840685080975025,19.284565690004882,20.410563313271155,20.30011585349366,20.249807365185006,20.28904094736445,20.54350567839346,20.79450377213351,21.44494449243038,20.31224108022241,20.92888625548062,20.64535957919911,20.336651757770074,21.445806554259544,19.839027961014295,20.972803981640784,19.814457154123936
rc 35,16.946360721352296,18.570218580895805,19.02739359014489,17.68954827829541,18.08929779726998,18.02788770198479,18.79821475091894,17.717115146244264,19.70549748453868,19.699499688442895,17.214826050044586,20.72224127350499,18.448342398824938,21.60519551834775,20.027774891446292,21.408002517298737,20.279503954203783,20.632098499856944,19.506008010884283,18.898870527746904,18.768577912145876,21.270699446837224,18.716929401709702,21.151849526658005,19.777092338590542,19.990686353099207,17.535349760594205,20.74893676034452,19.617635968122308,20.631872857013768,20.169006400276068,19.835681964665277,19.497471828855723,21.01931995668005,21.82769069993049,20.07839333365759,19.10679871644585,18.371774068059548,20.594261027079224,20.94467838485371,18.831516571604393,19.388293239566103,19.84322956225939,20.504862633972323,20.982060299173042,21.362411351079665,20.535500696702407,20.13587942602438,20.287962320773804,20.277170034756622,20.291162830982866,20.225757172127388,19.42135917049382,21.708712414474835,19.36296518496982,20.49637176479507,20.251197899904664,20.467064626094682,19.01817020801522,20.085153960826222,20.508190139673165,21.173215570163784,17.9984816428525,20.504604514943104,19.991625472976548,19.975701871264874,21.775573064742744,20.138696275439855,20.573573455073205,19.929472255275382,20.904450048965163,21.412436826929888,20.41262797560714,20.197276515929467,20.315393271104362,20.581868858687532,20.41686091026083,20.34599728805979,18.83290665528209,19.964217326667615,19.903668376363314,21.27724332253281,20.393299985487726,21.01606478805035,19.972688203646104,20.283849564890158,20.05722371018892,20.41094457266025,20.15099018201177,20.88260333865772,19.37817709727894,19.141136356599873,19.741113461954928,20.735079720949702,20.175639122920327,19.8989330132311,19.915255423271965,20.63208939482877,20.581176190616485,20.46010157627588
rc 36,21.203721122879315,16.42637274926219,19.250107395969284,24.87348372579078,20.53630325295708,17.964910092789108,18.818795168071627,21.575886570618504,20.00795397856385,21.805638550449448,19.270354228541066,20.653046000894236,20.281234525123324,20.94220696594052,18.348917008799603,19.317441352741866,20.282665768499456,20.92727339787719,18.37269584240133,21.68725116246482,18.179525881005258,19.179301563399584,19.990025437555413,19.741035683692264,20.792335098269223,18.94320635674424,18.86409835025405,19.149727702495635,19.735940209705937,21.61905707997964,18.786716402623348,19.389584352862222,21.856537674463514,21.49383478123783,19.902412243647156,20.576778094320925,20.08299461498448,21.135640421481373,20.09873312427193,19.180951702141567,21.243038605408344,21.803318960867312,19.226265271054327,20.628242193025436,19.840957254407122,19.663672365993644,19.99313195553683,19.071969527638796,21.099670105445025,19.89244899730663,19.86928807520466,20.638849750716535,20.48609510134676,20.719764900181847,19.666535388735234,20.009294769496996,19.287096305029518,19.844837846609444,20.20911000759362,19.8045502823791,20.130775577466355,19.63988545608167,20.41174035213049,20.864471477842265,18.57660405361587,20.842741216496346,20.176823958679456,19.982435808951653,18.50068392424695,20.302466002030492,21.59740135559415,19.66370128523049,18.61019820412769,20.02225799437013,19.83352133864487,20.26736464606748,21.265708176914725,20.795126503751597,20.299714289083145,21.018712409401594,20.936279882623367,20.671205967198606,19.50049078552004,19.26707000731241,20.217586181194264,20.608319564498906,19.473508611777973,21.245365881178166,20.12434340408426,19.191831842036315,21.2196750321588,19.2407651919338,20.200800254816713,20.393456224960488,20.787640228766943,19.538664157124238,20.792894225142625,20.74397602057428,19.89937509042679,20.274537115420276
rc 37,13.714215923540031,25.198083690853334,17.370333164136063,17.950731717844363,20.60909575747525,16.224895657905044,19.59298148934429,17.295628331349363,18.470327336879635,19.017774454125203,18.07359531788922,18.796344010113852,21.01140314209643,17.345931676514635,19.9992980027876,19.804790783903474,21.068758606769197,19.344564649701233,18.831151312263714,19.313439585115596,21.511324610129243,17.76435093818387,20.566830015520893,20.335600281387674,19.52315012430062,20.366718033560186,19.995814466362415,19.372022682260972,20.304706054038377,19.324994096127522,19.582245851792884,20.552029267176092,20.23893218282171,19.042312103759393,20.720719170535194,20.20388353248452,22.074632678668962,19.90501000857683,20.480160197676817,18.827083341148917,19.234225338471298,20.701165109419172,20.55907387399711,20.54122519964208,19.416764351393617,20.845287292192598,18.819591574858883,22.05910258750028,21.022967959509597,22.23144439931593,20.41529236593719,20.083925193050554,20.524108790669835,19.325797889431925,21.379484196752614,21.008463087693904,18.756684747784984,19.807160926006503,20.27800756426462,21.403314173866903,21.21071686507774,20.62997747278394,19.87567796547763,21.040153907736183,20.702174564155225,21.58141072654681,19.76154706592686,20.340361309008248,20.241656292533893,18.7961725334462,20.18784797161491,20.916960365162463,19.112947171737414,20.366339234988008,19.591309816063703,20.541852455046683,20.034752523386945,21.203416215257477,18.86903058689261,20.27108010399419,21.704804872405283,19.06042328181139,20.00536179237141,19.937579078528287,20.167997100120125,20.221431716492653,21.530101447643382,20.43024903632263,19.311280721592933,20.511523995421065,18.8878694015686,20.848017896637458,19.876887766302353,20.020577497736628,19.15202326566011,19.69672715632676,20.36314992271575,19.817698205417653,20.669854987508792,20.457962274896154
rc 38,14.354575789596701,15.36633865748692,14.802298355358374,17.871374494730233,18.445025895757535,19.84195091464906,17.881844558370897,18.732353605046804,17.719627478924355,21.827156796416816,17.711318755434956,19.3103618192625,18.159046680163478,20.704654900756918,19.96765191051527,19.123435846371038,19.92308967098432,20.112489610520043,20.279629619017886,20.282819944820407,20.191168781706857,18.793986183678193,20.040994620206757,20.158604220710394,20.7180873762822,19.81681148668835,20.04994393616163,21.8776905849905,19.279851745987493,19.06416252161933,20.095235789043464,19.124363277469268,21.591682661657426,20.009019508847096,20.07062115651322,20.382056350292434,19.62607372986553,19.87056783945824,19.95839967301302,18.692120219103735,19.020324437283325,19.671854687376406,19.725020963144235,20.191008077537877,20.609013623944563,20.867656085524164,19.640349931278386,19.664246315729756,19.943488069123056,19.874072908460157,20.414165794156055,19.423573911772767,22.16809537861795,19.584515515681048,21.621491308086895,19.68720222461971,20.3467831366914,21.620700173314514,20.682413634259177,19.969172816627044,19.340795724242312,21.36491751327575,21.18914457156489,18.75376155612982,19.930053861661673,20.091762142141356,21.310282314034414,18.789619680004733,21.37091237128016,21.525713416841402,21.1672943203721,20.24225417801386,21.535693458769472,20.10643883553084,20.238610556603362,20.867582146800455,21.60558664992646,20.79117126762098,20.36753186671712,19.471899200860747,21.37623258563434,20.179299580134174,20.11764025160983,20.465572189446792,20.250491027321793,21.12472978238619,20.54366090065914,20.713725620979215,20.357601479924067,21.75601255279413,19.77567740659581,20.392573780854782,20.28158694803353,20.816525844844502,20.731291372327874,19.091269513718267,20.92446822767914,20.457768110097547,20.751832928214288,18.924575120698584
rc 39,18.59434981319795,20.456379461440942,18.018473070076965,18.807445244980258,18.264579497033086,19.901826972387404,18.638852573269872,18.87416983329633,18.551710881011722,18.831602286627064,20.744155561217372,19.035337143256253,17.48269643895171,20.54582775323818,18.52712436738754,18.68226925643918,19.018856591411108,18.70171856678422,20.544993588626536,20.469551041266765,18.967908427083184,20.85474052691092,19.000992246352343,20.143852561978445,21.028018459801732,21.244736088330004,21.218700699992475,19.209462424327132,20.258497950733798,19.560269974916654,19.3831044984514,19.305987381017406,20.503806328733642,20.1093261569112,21.276784653072863,19.090481275549944,19.573454208723028,20.380369040748974,20.486813997030794,18.699874335874387,19.616924573936732,19.721745581612836,19.460850284685435,20.130451624171833,20.01801148755667,19.165242212026243,20.529049921376902,20.661819065607684,20.126806847407202,20.87482932314516,20.902801296459064,19.434943591176832,20.468020775549636,20.800192362641685,20.823516013527723,20.69585385685083,19.03373002649774,20.26516416180944,19.55651759441952,20.50505275288874,21.29738918248271,19.81420677976578,19.488822566259458,19.65123058994259,20.528440463734597,19.78112431642863,21.08802574541223,19.909637275313436,20.39582485306293,19.716154240666427,19.97360621919245,19.781515667191204,20.448531475102058,20.15295006171836,20.11319802668004,21.14617155506093,20.924519978968725,20.51905488527493,20.691672548169112,19.206390827004647,19.445343891514657,20.30931790663002,19.506923528814525,19.564697966878075,20.07985870741631,21.06905883117593,19.408379860552312,20.497292460990934,20.667826825562617,21.629265287593086,20.463896900640712,19.409541357155582,20.658509717341513,20.711651869514846,19.903736874531827,20.75172619885438,20.493653018960575,20.056632530363686,19.687365427362906,21.091806059679296
rc 40,16.795898693306505,16.9222681458251,17.56704158411782,18.676795827511036,16.211041161840573,20.448717778182626,17.10988113272759,19.77530987956546,20.41808107888977,17.65737185541504,20.704429907618582,19.061797348466193,18.805046642249767,18.90021677244549,20.22994635391522,20.012107056808016,20.4370036988008,18.628609669012963,20.121924018669798,20.079959392017,18.709661004585534,19.81660483433419,21.129921114119952,19.79540610149193,20.555093895706353,20.1765891678204,18.80437223690666,22.139005094016674,20.74612410222709,19.693762548878112,20.017690363604693,21.349515635903593,19.99209854926694,20.416725587892653,20.039332361275147,20.525068777699406,19.92949541625302,19.974552275918025,19.370105919356927,19.800000848015895,21.61008516384325,20.35154503767806,19.784366708917197,20.027323604344517,20.3947421202121,20.68849454235302,20.11229097061985,20.052680904862253,20.731056453938404,19.048233015170776,20.040984659850523,18.507278061228206,19.536289514601172,20.993984143674513,20.66858078656558,20.483245027285992,21.21666653004188,20.148445744691568,21.06344183547477,20.263133684928892,19.80616134309885,21.439290252256576,20.49445894505546,20.416567669148616,19.91357983501829,20.12665446218399,21.293980278309206,18.757326423317114,19.61877290524809,21.65848084686522,20.01689725725503,20.254438529543844,20.17245212352064,19.78458673614581,19.796954353168825,20.88770830975608,21.569594620785942,18.2100396380294,20.594573102075685,18.865740057832014,20.65749576093176,19.937735134135508,21.061092494628692,20.48127020985705,19.3016985970766,20.612426077747788,20.551876406250738,20.330154314067823,21.194147301331324,20.873019695563674,20.7323065337263,20.437646357132632,21.395932108415256,20.53167329665945,21.110596996481263,20.363275628170143,21.178209043574704,20.629450294923643,19.80201622607962,19.76410965033997
