lag,gaussian,bernoulli,average
lag 111,246.9359712413199,249.6980406777794,248.31700595954965
lag 112,250.53923351477042,250.5310652189456,250.535149366858
lag 113,247.2094015947774,246.20140332039801,246.7054024575877
lag 114,249.42007947930725,250.0868015823894,249.7534405308483
lag 115,250.32113807288175,247.2665969970637,248.79386753497272
lag 116,249.07218872446848,250.326298275307,249.69924349988776
lag 117,248.48901376791855,247.36962315495697,247.92931846143776
lag 118,248.54120646779614,248.4115452826039,248.4763758752
lag 119,248.5952134086946,252.36347229768776,250.47934285319118
lag 120,248.93516533644015,248.98642937979275,248.96079735811645
lag 121,245.65675357927935,249.73159189618235,247.69417273773087
lag 122,249.7702131789246,247.52073902515085,248.64547610203772
lag 123,253.72823548528208,249.72269439210731,251.7254649386947
lag 124,250.12973226301247,248.99257035603586,249.56115130952418
lag 125,249.68517183345884,247.0220081800381,248.35359000674848
lag 126,245.35756825296076,247.45597974563663,246.4067739992987
lag 127,248.02134259329728,251.090291038393,249.55581681584513
lag 128,249.76207598050087,249.49871426914206,249.63039512482146
lag 129,245.74962479046718,254.43713936069804,250.0933820755826
lag 130,247.77117274684514,248.93602166927673,248.35359720806093
lag 131,251.65184722023233,250.71672183574847,251.1842845279904
lag 132,255.27386870937798,250.24533322058613,252.75960096498204
lag 133,248.7090571639776,249.02720156167237,248.868129362825
lag 134,247.02160964852095,249.9796977912582,248.50065371988956
lag 135,249.9194403321948,248.49306798342522,249.20625415781
lag 136,252.68135004646456,249.54781849990195,251.11458427318325
lag 137,252.19400843081627,247.50766445089295,249.8508364408546
lag 138,245.37537969266805,248.83062566338737,247.1030026780277
lag 139,244.10539279540217,248.9081881382201,246.50679046681114
lag 140,244.89329838876748,245.78106730502614,245.3371828468968
lag 141,252.39889140961532,250.45386298374387,251.4263771966796
lag 142,245.33126044927062,247.83149657792356,246.5813785135971
lag 143,250.74407276526054,250.19657077317214,250.47032176921635
lag 144,250.61797812037804,248.24470074533184,249.43133943285494
lag 145,246.63673302642346,247.9458290421203,247.2912810342719
lag 146,250.87162766719774,247.33116780576134,249.10139773647956
lag 147,249.85333922782712,248.23261453268879,249.04297688025795
lag 148,248.68769801322742,246.25530568094285,247.47150184708514
lag 149,246.88666099155444,251.4354124632533,249.16103672740388
lag 150,247.36254361165976,246.81217200929683,247.0873578104783
lag 151,254.10580370341123,249.6223258097269,251.86406475656906
lag 152,249.25021733937575,248.10247091514617,248.67634412726096
lag 153,248.3162591425734,247.58934431287508,247.95280172772425
lag 154,245.98077992848334,248.4925025107009,247.23664121959212
lag 155,246.80329398750973,248.77837705172814,247.79083551961895
lag 156,247.58207042811455,247.00494695127819,247.29350868969635
lag 157,245.94064041721313,247.91991567126288,246.930278044238
lag 158,249.23802264477462,246.8425182731994,248.040270458987
lag 159,248.06881282255648,246.79534725738236,247.43208003996943
lag 160,247.09911439140242,246.9931304695213,247.04612243046188
lag 161,248.14221722810743,245.89781210294942,247.02001466552844
lag 162,241.18416930590493,248.96164785319587,245.07290857955041
lag 163,245.89104970461648,247.87411597758575,246.8825828411011
lag 164,247.00738451403276,248.3164422209953,247.66191336751405
lag 165,250.80984684509343,249.06526634261394,249.93755659385369
lag 166,251.66766118474015,249.71876688419542,250.6932140344678
lag 167,247.22007710907664,248.26696612038305,247.74352161472984
lag 168,248.44776926102932,243.81974568399337,246.13375747251135
lag 169,247.1815402278975,249.54763949294957,248.36458986042354
lag 170,252.46724695670477,247.59324395601453,250.03024545635964
lag 171,247.24922837634972,247.45079122232846,247.3500097993391
lag 172,248.27897821443025,246.83128602863653,247.5551321215334
lag 173,250.0997003172336,247.86189753028037,248.980798923757
lag 174,251.89376728009378,247.1616246823443,249.52769598121904
lag 175,247.5637493700163,246.43796847357726,247.00085892179678
lag 176,249.09667218421382,245.71281688286481,247.40474453353931
lag 177,246.05535512172395,247.34828716828892,246.70182114500642
lag 178,241.91350287460995,249.06480529118363,245.4891540828968
lag 179,248.4126569845793,247.6215397681236,248.01709837635144
lag 180,246.9488333311564,245.95079717459825,246.44981525287733
lag 181,246.18453469010055,250.72178145232823,248.45315807121438
lag 182,246.3534215515405,245.29157639533756,245.82249897343902
lag 183,249.4043945206672,246.07398172069324,247.73918812068024
lag 184,245.40238372193136,245.7562759997373,245.57932986083432
lag 185,247.39469952461667,247.4602240753437,247.42746179998016
lag 186,245.62005074127643,243.51587896221835,244.56796485174738
lag 187,246.28200210427138,244.2074366362467,245.24471937025905
lag 188,245.66637574092175,247.46050444276187,246.5634400918418
lag 189,247.4906604306014,246.69445797857665,247.092559204589
lag 190,249.09385178458496,249.20555525328808,249.14970351893652
lag 191,251.85568024467528,245.20967671655094,248.53267848061313
lag 192,248.50763162582456,246.62310866992703,247.5653701478758
lag 193,248.88838950631924,242.5623882919007,245.72538889911
lag 194,244.63052762111624,242.93345515566025,243.78199138838824
lag 195,250.79253109081773,246.40927616596474,248.60090362839122
lag 196,246.4314450281141,243.0957631089308,244.76360406852245
lag 197,250.6338071190574,250.4788981242288,250.5563526216431
lag 198,244.03695717576375,246.54216193709098,245.28955955642738
lag 199,249.42865364026548,245.47390394863206,247.45127879444877
lag 200,247.34610772105825,245.7422368267517,246.54417227390496
lag 201,250.16738243756043,245.91277735065097,248.0400798941057
lag 202,245.61438449431813,246.23981629377687,245.9271003940475
lag 203,248.10341629256496,247.10139244263192,247.60240436759844
lag 204,243.3087785438503,252.54009919273034,247.92443886829034
lag 205,246.99201766038624,245.59717460146376,246.29459613092502
lag 206,247.44326794497164,246.50046629874868,246.97186712186016
lag 207,245.919165522704,245.5192318171866,245.71919866994529
lag 208,247.15685853265987,247.06760875144982,247.11223364205483
lag 209,249.08396104833636,246.26107998378137,247.67252051605885
lag 210,244.6376390751795,246.62794491050892,245.6327919928442
lag 211,244.02321612646764,247.14822361456316,245.5857198705154
lag 212,243.03717708560936,247.87395765955253,245.45556737258096
lag 213,246.5107497620401,244.07230969337644,245.29152972770828
lag 214,244.7601522807558,244.16753990423877,244.46384609249728
lag 215,245.0839293170759,243.7345047007434,244.40921700890965
lag 216,245.09829391966096,245.29165917400343,245.1949765468322
lag 217,249.7962710276548,247.55813090903675,248.67720096834577
lag 218,245.36175809226796,247.21008155843765,246.2859198253528
lag 219,245.10861791556755,245.84047580940418,245.47454686248585
lag 220,248.9474548390975,244.88226752411168,246.91486118160458
lag 221,245.28822469074748,247.61292854679564,246.45057661877155
lag 222,241.82095490031793,247.11079413581592,244.46587451806693
lag 223,245.01043948385373,246.9737002927299,245.9920698882918
lag 224,243.97315126016792,244.6113629401989,244.2922571001834
lag 225,245.9500199094639,242.83443547745537,244.39222769345963
lag 226,245.91620291540954,244.06879386120818,244.99249838830886
lag 227,246.7982169578533,247.04517010795934,246.92169353290632
lag 228,247.00563727692534,242.75389482630925,244.8797660516173
lag 229,245.85118354277296,245.38823247249337,245.61970800763316
lag 230,243.72438025067066,242.75509829322033,243.2397392719455
lag 231,243.36236494186147,243.26797925502495,243.3151720984432
lag 232,245.20138816535587,242.72339389139762,243.96239102837674
lag 233,248.06718103615793,244.21931414449764,246.1432475903278
lag 234,243.87212779814027,243.85165030068774,243.861889049414
lag 235,243.29461394369883,243.0452816734149,243.16994780855686
lag 236,247.6278342552036,244.72702999693865,246.17743212607112
lag 237,246.96798592480573,243.62289988660314,245.29544290570442
lag 238,248.9826310113508,242.97312737889774,245.97787919512427
lag 239,247.06718599001206,247.41170174035386,247.23944386518298
lag 240,244.3611286344099,243.82118093180839,244.09115478310915
lag 241,244.32178596240473,241.4378896120367,242.8798377872207
lag 242,244.57930317506697,245.6190529668197,245.09917807094334
lag 243,241.8313786682575,247.8919888101162,244.86168373918684
lag 244,245.07803051725028,246.93415204417687,246.00609128071358
lag 245,245.95702070440757,244.6949339604078,245.3259773324077
lag 246,247.1477755167457,244.53002159965098,245.83889855819834
lag 247,242.28133200262263,245.78264916270228,244.03199058266244
lag 248,246.43093860713702,243.32756103788324,244.87924982251013
lag 249,242.15098245728646,248.06105519647605,245.10601882688127
lag 250,243.1692367085716,242.7665673294777,242.96790201902465
lag 251,247.6464233377716,245.7422712468911,246.69434729233137
lag 252,247.4804091604836,249.14213057287589,248.31126986667974
lag 253,244.54252645683573,241.16963022119506,242.8560783390154
lag 254,248.83256712616435,243.17657501908087,246.0045710726226
lag 255,246.31164608628487,246.89172853080254,246.60168730854372
lag 256,244.031276472605,244.23476311869481,244.1330197956499
lag 257,243.46272319774312,241.22664842495988,242.3446858113515
lag 258,247.59269379528314,246.85433613497722,247.22351496513016
lag 259,240.85613397751575,247.65624110577747,244.25618754164663
lag 260,238.75883896536965,243.4932628966364,241.12605093100302
lag 261,243.3038295168065,246.8365134974794,245.07017150714296
lag 262,243.28475558516038,246.9650429151655,245.12489925016294
lag 263,244.42812646435127,244.70789177643533,244.5680091203933
lag 264,243.5504850852431,243.32836036592897,243.43942272558604
lag 265,240.8955900285702,244.9592010711011,242.92739554983564
lag 266,244.24096315072998,242.34855355424116,243.2947583524856
lag 267,240.90619816435054,243.55488132426245,242.2305397443065
lag 268,243.1095211855539,245.06270620787686,244.08611369671536
lag 269,246.44147740353566,242.42430546008055,244.43289143180812
lag 270,243.1204097189703,244.8669424736917,243.993676096331
lag 271,242.6780454339627,240.2838854855816,241.48096545977216
lag 272,244.76372256243604,246.4333225082505,245.59852253534328
lag 273,246.36527153738697,243.70517205217328,245.0352217947801
lag 274,246.7458866939064,246.898284369471,246.8220855316887
lag 275,242.17943411648147,245.59986496982555,243.8896495431535
lag 276,243.61948359231118,246.2968031018332,244.9581433470722
lag 277,242.8157738848558,247.57675709336473,245.19626548911026
lag 278,245.39933422324694,244.48894029225775,244.94413725775235
lag 279,239.13173054998452,242.98004864540835,241.05588959769642
lag 280,243.0591321427818,245.41314402412587,244.23613808345385
lag 281,244.15124375595815,243.22699184952506,243.6891178027416
lag 282,242.31842315624954,246.16021326988613,244.23931821306783
lag 283,245.50256042923166,243.32166969715755,244.41211506319462
lag 284,243.1621295287845,241.7177824818603,242.43995600532241
lag 285,242.0059905405638,243.08248461514208,242.54423757785293
lag 286,246.5978891208876,239.88529163362574,243.24159037725667
lag 287,242.0163532448064,243.81418545959136,242.9152693521989
lag 288,246.11537336834581,244.2925715716603,245.20397247000307
lag 289,239.2344166917902,245.22460945224475,242.22951307201748
lag 290,245.35790734520788,242.6790584258652,244.01848288553654
lag 291,242.7847742683535,246.57139568795046,244.67808497815196
lag 292,247.2115917655662,242.5069990971509,244.85929543135853
lag 293,243.5991240889228,243.17860757980097,243.38886583436187
lag 294,245.24148558185735,243.8900673393723,244.5657764606148
lag 295,244.04625551009752,242.95237558663285,243.4993155483652
lag 296,240.02864213305074,244.41976301255153,242.22420257280112
lag 297,241.4008685175457,242.89360318339862,242.14723585047216
lag 298,246.6859898839251,241.72076156765542,244.20337572579024
lag 299,241.0112503933285,244.63945793982802,242.82535416657828
lag 300,240.8641164607853,241.12555677412402,240.99483661745467
