lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 0,4.853998606635075,2.571599265769639,0.6731936337171354,1.432443773103651,0.2682950914481968
lag 1,1.1168551071242128,0.47705470899764846,0.2677499067254569,0.1052521838496138,0.16128136454466047
lag 2,1.9867348873873805,1.4794781398968198,0.6753350625577255,0.7642007309242964,0.21968602124669095
lag 3,2.3637707210345353,1.687590597701162,0.5750095544773134,0.4312389289020479,0.3593254237789501
lag 4,1.149421025324043,1.947269110286446,0.6672603533910472,0.7190997469266887,0.3641876368177153
lag 5,1.1880642181385468,1.1907161859456161,0.4090319748417139,0.3859630969485487,0.29994820268516004
lag 6,0.8773228328464956,1.5433990089399923,0.5373852793235092,1.2946802537952034,0.26247874553960254
lag 7,2.5831094189034665,0.5783118970853571,0.4226956248277688,0.617721462595737,0.4845500406491386
lag 8,0.6880270449251615,1.5828161374398395,0.8426631522321802,0.7586349149730564,0.9962867911215458
lag 9,1.6469128549249148,1.627476515195842,0.6727912354728549,0.3766056977622956,0.33340889583721645
lag 10,3.720184149933911,1.6631211544112006,1.1363274807676667,0.5330284229928963,0.7712912350811314
lag 11,2.537123623575421,0.48475816632486685,0.45454993623185924,0.3433327286510032,0.07815494836680952
lag 12,1.4301169069584458,0.9820425451020561,0.3464163600479956,0.3499638432337301,0.2247099336837554
lag 13,3.424271982791518,1.6827655891443314,0.7889034066331877,0.3749174122178418,0.4764206959908133
lag 14,1.1036931220972694,0.6625158862380738,1.6183886909252867,1.2128929826519856,0.39706155866535386
lag 15,2.2323747800240996,1.4182541608573564,1.6525772911736916,0.33823925518867687,0.3450889390633568
lag 16,1.3100643919869097,1.7866055100903022,0.4400369913679478,0.5507414166634927,0.2076213183427648
lag 17,1.5539732007735636,0.9903948933810721,1.139385032831165,0.469673951140523,0.35037066585570487
