lag,sample size 1000,sample size 2000,sample size 3000,sample size 4000,sample size 5000
lag 27,0.023573856862949116,0.012129703290635589,0.00746625282762847,0.005792335766432158,0.004647089739029809
lag 28,0.024683110408908852,0.012747486720385648,0.008161329520144433,0.006254745832547259,0.00493653244268085
lag 29,0.02330617119227677,0.011654772086451569,0.007136564858558261,0.005518039378341134,0.004901443274581823
lag 30,0.023208394149479047,0.0124372365381942,0.00807492351051474,0.005596251599277177,0.004657101904628281
lag 31,0.023664740137649028,0.011983045259124228,0.008109164752180658,0.0060465805015166305,0.0044328812595168425
lag 32,0.022562295875029434,0.01201105639908038,0.0075901755704618655,0.005577939286048384,0.004974493723766078
lag 33,0.020661720688594464,0.010443917618743737,0.008086779278636803,0.006042594986772277,0.0049455070597608135
lag 34,0.022515310232655537,0.011194536037370856,0.0073070452950470596,0.005995334305618743,0.004815052570699925
lag 35,0.024671256629048878,0.010965683770599591,0.008571308908928743,0.006061506513681827,0.004682019380833765
lag 36,0.024259998060217565,0.01164037578258332,0.00724007065850723,0.005526931777167924,0.004691238206816512
lag 37,0.020802592080375618,0.011278825260938603,0.008142921924054804,0.005633175329497447,0.0045822417135380385
lag 38,0.023283960647490425,0.011151631424641456,0.008616313730796769,0.006057008024673236,0.005105278257625626
lag 39,0.024306692162807734,0.012019829282034206,0.008136963223332749,0.005995540319400665,0.004629772033649857
lag 40,0.022332047985890155,0.011176572538303325,0.008197468388524882,0.005369578591676478,0.005362784240739016
lag 41,0.021550423079869888,0.012136174673846716,0.0077598364880136095,0.006011336904445982,0.004889031161110163
lag 42,0.02227592925669627,0.011369904881787886,0.008201241693974824,0.005758954862529181,0.0048919622266518385
lag 43,0.022821552100399295,0.011562633184590913,0.008161479617596083,0.005699786613621443,0.004448000132187465
lag 44,0.022800699725520224,0.011685182465938049,0.008504452431613846,0.0055022827986625535,0.004458583746731111
lag 45,0.023469230589892788,0.011613591648966448,0.0074294880353881,0.0053930556734508315,0.004821899061524706
lag 46,0.020579000272080022,0.012044698787730118,0.008283920190430357,0.005603672404272803,0.004866948390212324
lag 47,0.02284945646416084,0.011946759121780495,0.007151013227001297,0.005666438077005558,0.0047731806261030185
lag 48,0.021602685852780107,0.010483036628306663,0.007921848879207757,0.00557699228468465,0.005037719972114669
lag 49,0.022543354904567253,0.01224557574575727,0.007356937048719391,0.005715920833565688,0.004785606256263371
lag 50,0.02138020301874197,0.011934900941912232,0.007365527428323899,0.0061538220909022265,0.004527223147360398
lag 51,0.022968105529395117,0.010750178067539484,0.007728015740945052,0.005693316904920289,0.004420394317828408
lag 52,0.023070486067977562,0.012107380229906498,0.007100992332803875,0.006249863075453906,0.0046330973884570826
lag 53,0.021347516153326893,0.010761732538544544,0.007933409794397125,0.005555127156891712,0.004735990625375551
