lag,gaussian,bernoulli,average
lag 149,64.83394650430762,66.4841258352136,65.65903616976061
lag 150,62.98669733760232,64.98934156558433,63.988019451593324
lag 151,66.17922462066402,64.46899852251559,65.32411157158981
lag 152,65.51824525666562,64.17513669854985,64.84669097760774
lag 153,64.99768274382691,67.03380970808098,66.01574622595395
lag 154,64.38240955778542,66.42444017457976,65.40342486618259
lag 155,62.67224877386097,66.49004947979027,64.58114912682562
lag 156,68.51524572049634,66.17774898569762,67.34649735309698
lag 157,64.69516749263563,66.0637990880094,65.37948329032253
lag 158,68.68429251444695,63.935223011588086,66.30975776301752
lag 159,64.35697448446683,66.38449407866676,65.3707342815668
lag 160,63.9281611131551,66.5321504179203,65.2301557655377
lag 161,66.84735850003355,65.87398529493365,66.3606718974836
lag 162,63.42509706917464,65.33051437698393,64.37780572307929
lag 163,66.74502792776725,64.67892986937673,65.711978898572
lag 164,64.36465368929959,68.18659399375392,66.27562384152675
lag 165,65.74238878875023,66.83234364040221,66.28736621457622
lag 166,64.11485045633017,64.88450938859687,64.49967992246351
lag 167,65.19934338552264,63.5807679910436,64.39005568828313
lag 168,65.49504438439226,64.98965311135512,65.24234874787369
lag 169,65.53349654590394,65.66359848852329,65.59854751721362
lag 170,64.9505384449472,63.54372687062751,64.24713265778735
lag 171,65.144780467594,64.40426077522022,64.7745206214071
lag 172,63.51584536879197,62.86387536706684,63.189860367929406
lag 173,62.50936290751444,66.04415200190519,64.27675745470981
lag 174,64.57728494200437,63.897239261265895,64.23726210163514
lag 175,63.600335012545656,63.56222633753239,63.581280675039025
lag 176,65.8379166092034,64.60819705557003,65.22305683238672
lag 177,64.39727293163091,63.617721363446684,64.0074971475388
lag 178,62.227260724977896,65.73566471960743,63.98146272229266
lag 179,63.67840937334209,61.6209204279809,62.64966490066149
lag 180,62.60637076510329,64.43021103891768,63.518290902010484
lag 181,63.06066289818691,66.33100956241704,64.69583623030198
lag 182,61.25801715033267,64.64309121304609,62.950554181689384
lag 183,64.31056874820305,65.09137553893976,64.7009721435714
lag 184,62.32190240720048,59.69933128770509,61.01061684745279
lag 185,63.22693585179776,64.18245639859592,63.70469612519684
lag 186,63.14044315564446,62.02139289743543,62.58091802653995
lag 187,67.59022325341599,61.740162437864214,64.66519284564009
lag 188,63.94764723967852,64.76564749518325,64.35664736743088
lag 189,64.22627844389507,63.00785663482166,63.61706753935836
lag 190,62.54883313106179,62.56016119864414,62.55449716485296
lag 191,66.15207528409965,63.77145273812617,64.9617640111129
lag 192,62.532439921831234,65.90966037831991,64.22105015007557
lag 193,64.8899879195911,65.73910863662626,65.31454827810867
lag 194,62.54223650222283,63.87939615801927,63.21081633012105
lag 195,62.802613940410836,61.30838495667981,62.05549944854532
lag 196,63.045644375136206,63.772562361191106,63.409103368163656
lag 197,62.673111603201576,61.48224904609667,62.07768032464912
lag 198,66.1289435465429,60.682488142020574,63.40571584428174
lag 199,62.43634884907014,65.15241808976376,63.79438346941695
lag 200,63.33652273008221,62.607977617149515,62.97225017361586
lag 201,63.824424322549746,63.43659205574286,63.6305081891463
lag 202,64.92030506526274,62.36737114850517,63.643838106883955
lag 203,63.03670030111785,65.66334955760956,64.35002492936371
lag 204,65.20453631629263,61.131018235081946,63.167777275687286
lag 205,63.707683526225466,61.43429520127936,62.57098936375242
lag 206,61.81020567770794,63.22199485582793,62.516100266767936
lag 207,64.53636254237935,61.55335385801578,63.04485820019757
lag 208,63.11992059881162,61.58352096647188,62.35172078264175
lag 209,63.81453371059554,61.53037892339743,62.67245631699649
lag 210,62.57851535005623,63.263277152932915,62.92089625149457
lag 211,63.82184110725113,62.59913289022735,63.21048699873924
lag 212,61.850450228931535,61.36093196654033,61.60569109773593
lag 213,63.90236392881417,63.48206986383751,63.69221689632584
lag 214,61.98917810207122,63.233810580561304,62.61149434131626
lag 215,63.0051067628459,60.26851547792221,61.63681112038405
lag 216,60.26728327447688,61.4382846727792,60.852783973628036
lag 217,61.36440737000862,62.55303336330699,61.9587203666578
lag 218,63.69902263502213,59.90435327238197,61.80168795370205
lag 219,61.86674591884325,61.3336517191383,61.600198818990776
lag 220,59.168599531973236,62.56138437508457,60.8649919535289
lag 221,61.69517649079281,61.03721565834762,61.36619607457021
lag 222,63.0235780891338,62.55404444536157,62.78881126724768
lag 223,61.66402556713299,63.56916867511775,62.616597121125366
lag 224,59.6616127451786,60.426847514973794,60.0442301300762
lag 225,65.47076045898976,62.57957892152505,64.0251696902574
lag 226,60.05298520045365,61.59121273632045,60.82209896838705
lag 227,61.79733507655219,62.34487934940895,62.071107212980564
lag 228,61.118775979752215,60.74110160740595,60.92993879357908
lag 229,61.16085779231054,62.09012005298284,61.62548892264669
lag 230,59.348754197281,61.82561747743637,60.58718583735869
lag 231,62.12812130735087,63.326051076095595,62.72708619172323
lag 232,62.56143404772699,63.800735292675256,63.18108467020112
lag 233,62.40650588030387,63.23806395424826,62.822284917276065
lag 234,61.45518672119298,64.09374488695616,62.774465804074566
lag 235,61.931691391399475,59.01600461222516,60.473848001812314
lag 236,61.00052927781648,62.095704268028896,61.54811677292269
lag 237,60.57637611103564,60.69786830715812,60.63712220909688
lag 238,62.19700663810054,63.12417779485058,62.660592216475564
lag 239,62.092656110967596,58.26996335677969,60.18130973387365
lag 240,61.33195955605595,60.84003601499618,61.08599778552606
lag 241,60.34244315019997,60.32970890441116,60.336076027305566
lag 242,61.28230423208745,58.65887963607413,59.97059193408079
lag 243,61.83850336006903,61.891491542719905,61.86499745139447
lag 244,59.99294111863303,62.57781737593076,61.285379247281895
lag 245,59.36045121549753,58.88400510690387,59.122228161200695
lag 246,60.40794862399697,60.25785432942399,60.33290147671048
lag 247,61.12831348865643,61.322871095431275,61.225592292043856
lag 248,60.727685834777716,60.86504741124595,60.796366623011835
lag 249,60.335199528549914,62.81643524890224,61.57581738872608
lag 250,57.90251177685584,62.08692034440661,59.99471606063122
lag 251,61.03483237876459,60.295843847183015,60.6653381129738
lag 252,58.867403443626,61.23469669220357,60.05105006791479
lag 253,59.7322764240158,59.918089189449155,59.82518280673248
lag 254,60.050375447051536,59.255087294883786,59.65273137096766
lag 255,61.006673096253394,60.74996688126864,60.87831998876102
lag 256,60.608948686883366,58.613409650493416,59.611179168688395
lag 257,60.315240544220956,60.686638811376326,60.50093967779864
