lag,gaussian,bernoulli,average
lag 36,22.96497594873203,23.33902312221564,23.151999535473834
lag 37,22.646583652019444,23.542402679603374,23.094493165811407
lag 38,24.238117615196945,24.05549250173701,24.146805058466978
lag 39,23.977652368545264,23.563551698518005,23.770602033531635
lag 40,23.51396675969449,22.834841445346107,23.1744041025203
lag 41,23.51855706298778,23.645136093827563,23.58184657840767
lag 42,23.423018937114485,23.343709166464432,23.383364051789457
lag 43,23.09408088755849,24.165048208664455,23.629564548111475
lag 44,23.197294376108722,24.163257971450253,23.68027617377949
lag 45,22.933319199083368,23.360752230408803,23.147035714746085
lag 46,23.253917997396833,22.81230169312753,23.03310984526218
lag 47,22.945533965452608,23.42593823328008,23.185736099366345
lag 48,22.766174949265732,23.12134696714569,22.94376095820571
lag 49,23.179406431563915,22.716814783909843,22.94811060773688
lag 50,22.9195982575898,22.66359121883415,22.791594738211977
lag 51,22.505549619226485,23.5192504952835,23.012400057254993
lag 52,23.350632554060645,22.895129398819694,23.12288097644017
lag 53,22.51433447361039,23.13321336785186,22.823773920731124
lag 54,22.644854913327045,22.98296439974805,22.813909656537547
lag 55,22.342379001817196,23.210569419911888,22.776474210864542
lag 56,23.522729575493404,23.197651129067665,23.360190352280533
lag 57,22.619418561895458,23.12662390655097,22.873021234223216
lag 58,23.273914504267374,23.580974488115494,23.427444496191434
lag 59,23.160227765074175,22.869404556085634,23.014816160579905
lag 60,22.533713802833354,23.218582655196343,22.87614822901485
lag 61,23.46659468601669,22.980534025062838,23.223564355539764
lag 62,22.91545604136135,22.236943025054863,22.576199533208104
lag 63,23.192730482268125,23.74581406803896,23.469272275153543
lag 64,23.398242802860416,23.671541781051666,23.53489229195604
lag 65,23.429809109139978,22.945783747046978,23.187796428093478
lag 66,22.96361211078811,22.572596010745006,22.768104060766557
lag 67,23.123523694390578,23.05280226790755,23.08816298114906
lag 68,23.80900047813043,22.524432088718914,23.16671628342467
lag 69,22.607908218339997,22.71721504684758,22.66256163259379
lag 70,22.927441132990314,23.11829912885161,23.022870130920964
lag 71,22.673140140322534,22.29193169308945,22.48253591670599
lag 72,22.690450862725363,22.78914612022713,22.739798491476247
lag 73,22.404011083493234,23.572701882273304,22.98835648288327
lag 74,23.205374552962404,22.722017404629284,22.963695978795844
lag 75,23.120949884781446,22.723907166527617,22.92242852565453
lag 76,22.67392463501712,22.667383843813283,22.6706542394152
lag 77,23.068033901243705,22.2657674699446,22.66690068559415
lag 78,22.863817614949127,22.396013828544376,22.62991572174675
lag 79,22.961505729426143,21.928986202724634,22.44524596607539
lag 80,22.50305963058384,22.6833094400552,22.593184535319523
lag 81,22.019887398102732,22.8068715893206,22.413379493711666
lag 82,22.796544484903173,22.92720001217152,22.861872248537345
lag 83,22.484238100183703,23.596200119334547,23.040219109759125
lag 84,21.1038881998769,22.991805867558426,22.047847033717662
lag 85,23.35495169558372,23.174018289237363,23.26448499241054
lag 86,22.928357881291902,22.4613730183405,22.6948654498162
lag 87,22.215483775347202,22.837730647415192,22.526607211381197
lag 88,22.752889908582013,22.777896607558326,22.76539325807017
lag 89,23.08685911036146,21.50963667086763,22.298247890614544
lag 90,22.8520214561346,22.13377621406881,22.492898835101705
lag 91,22.114790181036245,22.293323175192608,22.204056678114426
lag 92,22.582983373369576,23.089150065228687,22.836066719299133
lag 93,22.42727684886325,22.501580315416653,22.464428582139952
lag 94,22.555424835167326,21.476179901427564,22.015802368297443
lag 95,22.41328816886999,22.40794494777353,22.41061655832176
lag 96,21.644150225335952,22.84993599074178,22.247043108038866
lag 97,21.430950262836728,22.83879806224642,22.13487416254157
lag 98,22.479834319752445,22.605850022358528,22.542842171055486
lag 99,23.110323287747377,23.62167025131953,23.365996769533453
lag 100,22.239285211686102,21.725958365107097,21.9826217883966
lag 101,22.162037190614882,22.691679469088193,22.426858329851537
lag 102,22.265971408228495,22.314330190430397,22.290150799329446
lag 103,22.084148256990893,22.357235886944576,22.220692071967733
lag 104,22.45187569335532,21.947755099903382,22.19981539662935
lag 105,22.02947940380988,22.43949108982418,22.23448524681703
lag 106,23.309624123999434,22.649866673336746,22.97974539866809
lag 107,22.68916413564802,22.012029524516187,22.350596830082104
lag 108,22.059006474193808,22.97626330372406,22.517634888958934
lag 109,21.758023259110836,22.615859411158645,22.18694133513474
lag 110,22.602320128212554,22.96885472363954,22.785587425926046
lag 111,22.039648672033586,22.615228696327865,22.327438684180727
lag 112,22.11580848585055,23.047441660421082,22.581625073135818
lag 113,22.758901612914617,22.634008754438035,22.696455183676328
lag 114,21.8409186295738,22.152279698328307,21.996599163951053
lag 115,22.974564793581106,21.84346926046805,22.40901702702458
lag 116,22.16696270866612,23.046003060237087,22.6064828844516
lag 117,22.402523416556413,22.89424393722409,22.64838367689025
lag 118,22.315243765588505,22.508489508292254,22.41186663694038
lag 119,22.345114163645103,22.029052816665764,22.187083490155434
lag 120,22.387029061565652,21.166093593810437,21.776561327688043
lag 121,21.436843717749632,21.55797027687138,21.497406997310506
lag 122,21.823191532654153,22.25231110791448,22.037751320284315
lag 123,21.618246041046362,22.772695206614532,22.195470623830445
lag 124,22.154738917892114,22.862706109927945,22.50872251391003
lag 125,22.430254111778694,21.964926440625344,22.19759027620202
lag 126,21.722207469749318,22.5509210876317,22.136564278690507
lag 127,21.98650450775211,22.324947586810207,22.155726047281156
lag 128,22.437741949106442,22.261825335827076,22.34978364246676
lag 129,22.30540333813327,21.725551623743797,22.015477480938536
lag 130,22.214230221888965,21.59980971862708,21.90701997025802
lag 131,22.402519771158694,22.28788439967723,22.34520208541796
lag 132,21.729272329844157,22.375470769499117,22.052371549671637
lag 133,22.04220288748878,22.223650408927494,22.132926648208137
lag 134,21.826603034210592,21.984210745133417,21.905406889672005
lag 135,22.1845640891218,21.9369432365624,22.0607536628421
lag 136,21.395238093192525,22.34247466178148,21.868856377487003
lag 137,21.541551075989652,21.68191038730921,21.61173073164943
lag 138,21.778023258147343,21.96038079671067,21.869202027429004
lag 139,21.617928528426607,22.44386227736266,22.030895402894632
lag 140,22.400774376483884,21.490237131628465,21.945505754056175
lag 141,21.000740393984227,21.742272884231213,21.37150663910772
lag 142,21.64768561721662,22.19731515848046,21.92250038784854
lag 143,22.09430918000802,22.10074460738498,22.097526893696497
lag 144,21.415645745551252,21.615829982298116,21.515737863924684
lag 145,21.278787550438132,21.917691917454878,21.598239733946507
lag 146,21.17648115879516,21.894275981950425,21.535378570372792
lag 147,22.454808611604257,22.04306513538973,22.248936873496994
lag 148,21.551163471371133,22.694398857932487,22.122781164651812
lag 149,22.05387533796786,21.730995906487536,21.892435622227698
lag 150,21.885364147150074,21.650509031421418,21.767936589285746
lag 151,22.37159350929617,21.614525997528844,21.993059753412506
lag 152,21.63516216708713,22.201965644571352,21.91856390582924
lag 153,22.50981804158389,21.354108446193266,21.93196324388858
lag 154,20.791545061462564,21.491868398178386,21.141706729820477
lag 155,21.735451695558734,21.55203567515612,21.64374368535743
lag 156,21.55034472652677,21.59195459548709,21.571149661006928
lag 157,22.242478969466735,21.532031912855267,21.887255441161003
lag 158,21.45823307234993,21.100134888520607,21.27918398043527
lag 159,21.37322377162447,21.694533327328067,21.53387854947627
lag 160,22.005002234992514,22.31075439855602,22.157878316774266
lag 161,21.503139793093958,22.19270884540943,21.847924319251696
lag 162,21.33299662644955,21.37367964212864,21.353338134289096
lag 163,21.146362077009766,21.883030909865035,21.5146964934374
lag 164,22.115253250613645,21.82649359514311,21.970873422878377
lag 165,21.62019716314007,21.57160312367456,21.595900143407313
lag 166,21.889175857540216,21.763803683805833,21.826489770673025
lag 167,21.327506742196626,21.839827792231347,21.583667267213986
lag 168,21.40169045276342,21.43531997334289,21.418505213053155
